"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"2328","163622",1,1,2,2,2,2,6,6,5,5,7,5,5,2,5,2,1,5,1,6,1,6,1,5,7,1,7,3,7,3,2,5,2,5,2,5,5,1,5,1,3,3,3,7,3,6,3,4,3,1,2,1,2,1,6,5,5,1,1,2,2,5,5,6,6,6,5,4,6,3,3,6,7,2,7,1,7,7,2,5,4,6,3,4,4,3,7,4,5,6,1,1982,"1",0,"","2",5,"Dem.","",2,"1","3",34,10,4,5,7,9,8,"2","A"
"2329","163624",2,1,2,2,1,2,4,6,6,6,7,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,5,3,5,4,4,4,4,4,3,4,4,4,3,3,3,3,3,2,1976,"1",1,"","2",5,"Rep.","",3,"1","3",40,8,7,7,7,7,7,"2","B"
"2330","163625",1,1,1,2,1,2,3,4,4,3,6,3,5,3,5,1,2,7,1,5,1,3,1,2,6,2,6,4,6,5,3,5,3,4,3,4,5,2,1,1,5,2,4,6,5,7,5,6,3,4,1,1,2,2,6,2,3,5,5,5,4,6,5,5,5,5,7,3,5,6,6,6,6,6,6,5,7,7,3,5,4,5,4,5,4,4,7,4,5,6,1,1982,"3",1,"","2",6,"Dem.","",5,"1","1",34,7,5,8,7,9,8,"3","B"
"2331","163626",1,5,1,3,5,4,7,7,7,7,7,7,1,1,1,1,1,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,5,6,1,6,7,5,5,5,7,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,1,7,1,1,5,5,7,7,1,4,5,5,1,6,1,1962,"4",2,"","2",2,"Rep.","",4,"1","3",54,1,1,1,1,6,1,"1","A"
"2332","163627",1,1,2,5,2,4,2,6,4,5,7,2,4,1,3,1,1,4,1,5,1,4,1,3,6,2,6,5,6,5,1,4,1,3,1,2,2,1,2,1,5,3,5,6,5,7,4,5,1,1,1,1,1,1,6,1,3,1,1,1,2,5,5,6,6,7,4,2,2,2,1,2,6,5,6,4,4,5,2,4,3,4,5,5,1,1,5,1,4,5,1,1949,"5",1,"","2",5,"Rep.","",1,"8","3",67,1,1,1,3,1,4,"2","A"
"2333","163628",1,4,4,4,3,5,4,4,4,3,3,2,4,2,4,2,2,2,1,7,1,2,1,7,6,3,6,6,6,5,2,4,2,2,2,4,1,6,2,2,6,5,3,2,2,2,2,3,2,2,2,2,2,2,5,2,2,2,2,2,2,3,4,3,3,2,2,1,1,4,1,5,6,6,5,6,6,6,2,4,5,4,5,5,2,3,6,5,6,6,1,1992,"3",0,"","2",6,"Dem.","",4,"1","3",24,7,3,7,6,7,3,"3","B"
"2334","163629",3,4,3,5,2,3,5,4,5,2,5,1,2,2,1,1,2,3,1,5,1,5,1,4,6,4,6,4,6,4,2,4,2,4,2,4,3,3,1,1,3,2,5,7,5,6,4,5,1,1,1,1,1,1,5,1,3,1,1,1,4,6,5,2,4,5,2,1,2,2,1,2,6,3,5,4,6,6,1,3,1,2,1,2,1,1,6,2,2,6,1,1960,"3",2,"","2",3,"Dem.","",4,"1","3",56,4,1,4,5,6,5,"2","A"
"2335","163630",1,1,1,3,1,3,6,7,5,4,7,1,4,1,4,1,1,7,1,7,3,5,1,3,7,2,6,2,6,5,4,7,4,5,4,6,1,6,1,1,1,3,5,6,7,7,5,3,1,3,1,1,1,1,5,1,1,1,1,5,2,7,7,7,7,2,4,1,1,1,1,6,5,5,4,3,1,1,1,3,3,5,4,6,1,3,5,2,2,2,2,1989,"3",2,"","2",2,"Ind.","",5,"1","2",27,5,8,6,9,4,4,"1","A"
"2336","163631",1,1,1,3,1,3,6,4,3,2,6,2,4,1,4,1,1,3,1,6,3,5,3,3,7,2,7,5,4,4,4,4,3,5,3,5,2,3,1,1,5,5,5,6,6,6,4,6,1,1,1,1,1,1,6,1,1,1,1,2,2,4,6,7,7,3,4,1,1,1,1,4,7,3,5,3,5,6,1,6,2,1,5,5,3,2,4,3,5,6,1,1983,"3",6,"","1",5,"Rep.","",1,"6","3",33,2,1,2,4,3,5,"2","A"
"2337","163632",5,1,1,1,1,3,7,7,7,7,7,3,7,1,1,1,1,7,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,5,1,1,1,3,1,7,7,7,7,7,7,4,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,4,1,1,4,4,1,7,7,4,5,4,4,1,3,7,4,7,7,1,1,4,3,4,4,1,1991,"2",0,"","2",4,"Dem.","",2,"1","3",25,3,1,1,4,8,8,"2","B"
"2338","163633",1,1,1,1,1,1,7,7,6,5,7,5,4,4,3,2,1,5,1,1,1,1,1,1,6,5,6,5,6,7,3,4,2,4,2,4,1,1,3,1,5,2,6,7,7,7,5,5,1,1,1,1,1,1,7,1,1,1,1,2,2,6,7,7,7,5,7,1,1,1,1,3,7,5,5,1,1,5,1,3,2,6,7,4,1,1,7,1,1,5,1,1970,"3",2,"","2",4,"Rep.","",2,"1","3",46,1,1,1,5,3,2,"2","B"
"2339","163634",2,5,1,2,2,2,4,5,4,2,2,3,5,6,4,1,2,4,1,5,1,2,1,3,6,2,5,6,5,5,3,5,2,2,2,3,6,3,1,1,2,5,2,6,3,5,2,3,6,5,1,1,1,3,2,1,1,2,1,3,2,6,5,5,4,2,2,1,1,1,1,3,6,5,6,3,6,4,1,2,5,3,2,5,2,3,6,2,5,6,2,1989,"1",0,"","2",2,"Dem.","",2,"1","3",27,3,1,7,8,3,2,"1","A"
"2340","163635",2,2,1,1,1,2,6,7,4,6,7,4,4,3,3,1,1,4,1,7,1,6,1,5,7,4,7,5,7,5,1,5,1,4,1,4,2,1,2,1,1,2,2,7,6,7,7,5,3,1,1,1,1,1,7,1,6,6,5,6,2,6,5,2,3,2,5,1,4,5,4,5,7,7,7,5,6,7,1,2,2,2,1,2,4,4,7,4,4,4,1,1979,"3",4,"","2",2,"Ind.","",1,"6","3",37,9,1,8,7,8,1,"1","B"
"2341","163638",2,1,1,1,1,1,3,7,5,5,7,2,5,3,6,2,2,7,1,6,1,5,1,4,7,4,7,5,7,6,2,5,2,6,1,5,1,1,1,1,6,2,5,6,7,7,4,5,1,2,1,1,3,2,5,2,5,5,1,6,2,5,5,6,7,5,3,2,2,3,1,5,6,6,7,6,7,7,4,4,2,4,3,3,5,4,7,5,6,7,1,1973,"3",1,"","2",3,"Ind.","",4,"2","3",43,9,3,8,8,9,7,"2","A"
"2342","163639",2,3,1,1,2,3,4,3,7,4,7,2,5,4,4,2,2,3,2,5,6,1,3,2,6,2,3,5,4,7,4,5,4,4,4,4,4,3,1,1,2,2,2,5,5,7,3,4,2,3,1,1,1,2,2,1,1,1,1,2,1,7,7,5,5,4,4,2,3,3,3,4,7,4,6,4,6,5,1,3,4,3,2,4,4,2,6,4,4,3,2,1989,"1",0,"","2",5,"Dem.","",3,"1","3",27,3,2,3,5,5,6,"2","B"
"2343","163640",1,1,1,1,1,1,4,1,2,2,6,1,4,2,3,1,2,3,1,6,6,1,1,2,5,3,4,6,5,5,1,6,3,2,2,3,2,2,2,2,4,1,5,5,4,5,3,6,1,2,2,2,2,1,3,1,3,1,2,1,3,6,5,5,5,5,2,1,2,1,2,2,6,6,6,6,4,4,2,2,1,2,2,1,5,3,6,4,2,4,2,1971,"4",0,"","2",2,"Ind.","",3,"1","3",45,8,1,8,8,10,2,"1","B"
"2344","163641",1,1,1,1,1,1,2,6,3,3,4,2,3,5,3,1,1,4,1,1,1,1,1,1,2,5,2,4,2,6,2,4,2,4,2,4,1,7,1,1,1,3,3,2,4,6,2,4,1,5,1,1,1,1,4,5,4,3,3,3,2,2,4,2,2,2,2,1,2,2,2,2,6,5,6,4,2,4,1,2,1,3,2,3,1,2,5,2,2,4,2,1983,"3",1,"","2",3,"Dem.","",4,"1","3",33,4,2,4,3,2,5,"2","B"
"2345","163642",1,1,1,2,2,5,6,5,7,4,6,3,4,2,1,1,3,6,1,4,1,5,1,4,7,5,6,5,6,4,4,3,4,5,4,5,5,3,1,1,6,7,6,7,7,7,5,5,3,3,1,1,1,3,5,1,2,5,4,2,3,6,5,4,4,5,5,1,6,7,6,3,7,6,7,7,7,6,1,2,1,2,2,2,2,3,7,6,4,4,1,1994,"1",0,"1","1",5,"Dem.","",3,"1","3",22,5,1,1,8,7,1,"2","B"
"2346","163643",6,1,1,1,1,1,7,7,7,7,7,7,5,1,1,1,1,4,1,6,1,7,1,6,7,4,7,2,7,2,2,7,2,7,2,7,1,1,1,1,3,1,3,7,7,7,7,7,1,1,1,1,1,1,6,6,2,2,2,2,3,6,6,6,7,7,4,2,2,2,2,2,3,2,6,3,1,1,3,2,2,6,7,6,3,4,6,5,2,4,2,1982,"3",3,"","2",2,"Rep.","",4,"1","3",34,5,1,4,8,7,4,"1","B"
"2347","163644",1,1,2,2,1,1,6,6,2,4,7,2,4,3,4,3,3,5,2,6,1,2,1,5,6,2,6,5,6,4,3,4,2,3,3,4,1,3,1,1,1,1,2,3,5,7,4,6,1,1,1,1,1,1,5,2,4,3,2,1,2,4,3,5,5,7,3,2,3,4,4,3,7,4,7,3,7,5,2,3,1,3,2,2,3,2,7,2,4,5,1,1983,"3",1,"","2",5,"Dem.","",3,"6","3",33,NA,NA,NA,NA,NA,NA,"2","B"
"2348","163645",5,5,4,4,3,5,3,3,4,4,4,3,3,3,4,4,4,3,5,4,4,5,5,4,5,4,4,5,5,5,5,4,3,3,5,5,5,5,4,4,3,3,5,5,4,4,6,5,5,4,4,5,5,5,3,3,4,5,5,3,5,4,4,3,5,5,5,4,4,5,5,4,5,3,3,4,5,5,5,4,4,5,5,4,5,4,4,3,3,5,1,1976,"3",2,"","2",2,"Rep.","",6,"1","3",40,7,6,5,7,7,6,"1","B"
"2349","163646",6,1,2,4,5,2,5,7,6,5,3,2,5,2,6,2,3,5,1,5,5,4,5,5,5,5,6,6,5,6,5,6,6,6,6,7,6,6,1,1,7,7,3,7,7,7,4,4,7,2,1,1,1,2,7,1,1,3,3,5,2,7,7,5,5,5,7,2,2,5,5,6,7,6,4,5,2,6,5,6,6,7,7,6,4,5,6,5,4,6,2,1995,"1",0,"","1",4,"Ind.","",1,"2","3",21,9,8,7,8,10,9,"2","B"
"2350","163647",1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,3,1,6,1,7,7,6,7,5,7,1,1,1,1,1,1,5,1,1,1,1,1,5,7,7,7,7,7,4,1,1,1,1,1,6,5,7,6,5,5,4,4,4,4,4,4,2,2,4,4,4,4,1,1966,"3",4,"","2",2,"Rep.","",5,"1","3",50,1,1,1,1,3,1,"1","B"
"2351","163648",1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,4,1,4,1,1,7,3,7,3,7,4,1,6,1,4,1,2,1,1,1,1,1,1,7,7,7,7,3,7,1,1,1,1,3,1,3,1,2,1,1,1,1,6,4,7,7,7,5,1,4,1,1,1,5,5,6,4,3,2,1,5,2,4,2,4,4,1,6,4,4,4,1,1967,"3",2,"","2",3,"Rep.","",2,"6","3",49,4,1,1,1,4,3,"2","B"
"2352","163649",2,1,1,5,1,4,7,7,5,3,7,4,1,1,1,1,1,3,1,6,5,2,1,5,7,3,7,7,7,4,1,7,4,6,1,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,7,1,1,4,4,1,1,5,7,7,7,7,7,1,1,4,4,4,7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,1,1989,"2",1,"","2",6,"Dem.","",2,"1","3",27,8,1,6,11,9,4,"3","B"
"2353","163650",5,1,1,2,1,1,2,7,7,6,7,2,3,3,4,1,2,6,6,6,4,6,6,6,7,3,7,5,7,3,5,5,7,5,6,5,6,5,1,1,1,5,4,4,3,6,5,3,1,4,1,1,1,1,1,6,6,7,6,6,1,3,5,3,4,2,4,6,5,6,6,6,7,4,3,3,5,7,1,5,5,5,3,7,1,3,6,4,5,5,2,1982,"2",1,"","2",6,"Dem.","",4,"1","3",34,8,10,8,9,8,8,"3","B"
"2354","163651",2,1,2,2,1,1,4,7,6,5,7,1,4,4,3,2,2,4,1,6,1,1,1,2,6,2,6,7,6,7,3,6,3,3,3,4,1,4,1,1,1,1,6,4,3,5,5,7,1,6,1,2,1,1,5,1,1,1,1,1,3,7,6,7,7,6,6,1,3,1,1,1,6,3,6,5,6,5,3,4,2,4,4,5,3,3,6,3,5,5,2,1952,"3",2,"","2",6,"Dem.","",5,"8","3",64,4,4,3,6,8,3,"3","A"
"2355","163652",1,1,1,5,1,2,6,6,6,5,5,4,4,2,4,3,1,4,1,4,1,1,1,2,6,2,6,3,6,5,3,5,3,4,3,3,5,2,1,1,5,4,3,4,6,6,5,5,4,2,1,1,1,1,3,1,1,1,1,1,2,6,5,3,3,5,5,2,2,4,3,5,7,6,6,6,6,6,1,2,2,2,3,3,1,2,4,2,5,5,1,1986,"1",0,"","2",5,"Dem.","",3,"4","3",30,3,4,3,4,4,5,"2","B"
"2356","163653",1,1,1,3,1,1,6,4,6,3,7,2,7,2,3,1,1,5,1,5,1,2,1,1,7,4,7,6,6,6,7,4,7,7,7,7,3,5,3,1,3,1,7,7,7,7,7,7,4,4,1,1,2,1,1,1,1,1,1,1,4,6,6,7,7,7,1,1,1,1,1,1,6,5,6,6,6,7,2,4,2,3,2,2,1,5,7,4,4,4,1,1984,"2",3,"","2",7,"Ind.","",5,"1","3",32,4,4,4,3,7,5,"3","B"
"2357","163654",7,5,1,1,1,5,2,5,7,7,7,1,7,6,1,1,1,6,1,5,1,1,1,7,5,4,5,7,5,5,4,6,4,1,4,6,6,7,6,7,7,1,4,3,2,3,2,7,3,7,2,4,2,1,7,1,3,1,1,7,4,7,4,5,5,2,7,1,7,1,1,7,7,7,7,7,7,7,1,2,1,2,2,4,1,4,7,4,3,7,2,1960,"4",3,"","2",5,"Ind.","",1,"2","2",56,5,5,5,7,9,8,"2","A"
"2358","163655",1,2,1,3,2,5,6,5,5,4,6,3,4,3,4,2,1,6,1,4,1,4,1,4,7,3,7,2,7,3,1,4,1,4,1,4,1,4,6,1,5,3,5,6,4,5,3,4,1,1,1,1,1,1,4,1,2,2,2,3,2,5,4,3,6,3,4,1,2,2,2,3,6,6,6,4,4,3,1,2,3,4,2,5,2,3,3,3,2,3,2,1977,"1",0,"","2",2,"Rep.","",4,"1","3",39,7,3,5,7,6,4,"1","B"
"2359","163656",4,5,1,2,1,1,6,5,7,6,7,5,4,6,5,2,1,6,1,3,1,1,1,3,6,7,7,7,7,7,4,3,5,5,6,5,1,5,5,2,6,1,7,5,4,5,6,7,2,5,1,2,4,1,5,1,1,1,1,2,4,7,6,7,7,6,6,3,2,3,3,4,7,5,7,5,7,3,2,5,1,5,1,3,6,3,7,5,7,6,1,1996,"3",0,"","2",2,"Dem.","",1,"2","3",20,11,5,7,3,10,6,"1","A"
"2360","163657",1,1,1,2,1,7,7,6,4,4,7,3,4,1,1,1,1,7,1,1,1,1,1,1,6,7,6,7,4,7,4,4,4,4,4,4,5,7,2,1,1,4,1,4,6,7,7,7,1,1,1,1,1,1,5,1,1,1,1,1,2,4,5,6,7,6,1,1,1,1,1,5,7,7,7,6,7,7,1,1,1,3,6,7,1,4,7,7,4,4,1,1975,"1",2,"","2",4,"Dem.","",2,"4","3",41,6,9,1,2,11,1,"2","A"
"2361","163658",2,1,2,3,1,1,6,7,4,3,7,6,2,1,3,4,1,1,1,6,1,3,1,2,6,2,6,3,6,7,1,5,1,3,1,2,1,1,2,1,1,1,7,7,5,6,6,7,1,1,1,1,1,1,2,1,2,1,1,1,4,7,6,6,6,7,4,1,2,2,2,2,6,4,5,2,2,5,1,5,3,4,4,4,5,3,6,3,2,4,1,1986,"3",2,"","2",2,"Dem.","",4,"1","3",30,3,5,4,3,6,2,"1","A"
"2362","163659",3,1,1,4,3,2,4,3,6,4,2,2,4,1,2,1,5,6,2,6,1,3,1,4,6,1,6,4,6,3,3,7,2,4,2,3,2,5,3,1,1,5,3,4,6,7,5,4,2,4,1,1,1,1,7,1,7,7,7,3,3,6,5,2,4,3,4,2,5,6,2,3,5,4,6,3,6,6,2,3,3,4,3,3,1,3,7,1,5,5,1,1997,"2",0,"","2",2,"Dem.","",2,"4","3",19,6,3,7,11,7,8,"1","B"
"2363","163660",1,1,1,2,2,1,4,6,4,3,2,2,4,3,4,1,1,4,1,5,1,3,1,4,6,2,6,4,5,3,4,5,5,4,4,4,2,1,1,1,4,3,3,5,4,5,2,4,1,4,1,1,1,1,4,3,3,2,1,2,2,3,3,5,6,4,5,3,3,3,3,4,5,4,6,4,6,6,2,3,2,4,2,3,2,2,6,2,5,5,2,1986,"1",0,"","2",5,"Dem.","",3,"1","3",30,NA,NA,NA,NA,NA,NA,"2","B"
"2364","163661",2,2,1,1,1,1,2,6,5,6,7,1,3,4,4,2,1,4,2,5,2,1,2,3,3,5,3,5,3,6,2,6,2,6,2,7,2,6,2,1,3,2,3,2,4,6,5,6,2,7,1,1,1,1,6,1,5,1,1,1,3,6,4,7,7,7,5,4,5,4,5,6,7,6,6,6,5,4,2,4,5,3,3,5,3,2,6,2,3,4,2,1976,"4",2,"","2",3,"Ind.","",2,"1","3",40,8,3,2,9,4,3,"2","A"
"2365","163662",1,1,1,1,1,4,7,7,4,4,7,1,5,3,3,1,1,7,1,5,1,4,1,5,7,2,7,4,7,3,6,5,5,4,5,4,4,1,3,5,5,3,3,7,4,4,3,5,1,1,1,3,3,1,5,3,2,2,1,4,2,4,5,4,4,2,6,2,2,3,2,3,7,5,3,3,2,5,1,3,1,2,2,2,3,2,5,2,1,5,1,1995,"1",0,"","2",5,"Rep.","",1,"1","3",21,6,2,2,6,4,2,"2","A"
"2366","163663",3,3,1,1,1,2,2,3,3,4,5,2,6,4,4,1,1,6,6,5,6,5,6,5,7,7,7,7,7,7,7,6,7,6,7,6,6,6,1,4,6,6,4,5,5,6,5,5,5,6,1,2,4,4,7,6,6,6,6,6,4,5,5,5,5,6,7,7,7,7,7,7,6,6,6,4,6,6,3,5,5,6,4,4,2,2,7,4,6,7,2,1975,"1",0,"","2",5,"Dem.","",5,"1","3",41,9,9,9,10,9,9,"2","B"
"2367","163664",1,1,1,1,1,1,7,7,7,7,7,4,2,1,4,1,1,4,1,4,1,4,1,2,7,4,7,3,7,2,7,4,7,4,7,6,2,1,1,1,7,1,4,6,6,6,6,7,1,1,1,1,3,1,5,1,1,1,1,1,2,5,5,6,6,7,7,7,7,6,1,6,7,1,4,1,7,4,1,4,4,1,4,1,1,4,7,4,7,7,1,1965,"3",3,"","2",2,"Ind.","",4,"5","3",51,1,1,1,1,1,9,"1","B"
"2368","163666",4,5,1,2,1,5,5,4,6,4,7,6,3,4,5,4,1,3,5,5,5,6,5,6,5,4,5,5,6,5,5,4,5,5,5,5,6,5,6,6,2,2,6,5,6,5,5,6,1,1,1,1,1,1,5,6,5,6,5,6,4,6,5,5,4,5,1,1,1,1,1,1,3,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1986,"3",2,"","2",4,"Dem.","",4,"1","4",30,11,4,7,8,8,9,"2","A"
"2369","163668",4,4,1,1,2,5,6,6,5,5,6,2,3,6,5,1,2,5,5,4,4,1,5,5,3,6,6,6,3,5,4,4,4,4,4,4,5,2,1,1,1,1,5,7,7,7,5,7,4,4,1,1,1,1,6,1,4,4,4,6,4,7,5,6,6,5,4,1,4,4,4,5,7,7,7,5,7,7,2,3,3,3,4,3,4,4,7,4,7,6,2,1981,"1",0,"","2",2,"Dem.","",4,"4","3",35,8,2,7,7,9,3,"1","A"
"2370","163669",1,1,1,1,1,1,5,7,5,4,3,6,1,2,1,2,1,1,1,5,1,5,2,5,7,3,7,3,4,5,1,4,2,4,3,5,2,1,1,1,6,7,5,7,4,5,3,3,1,1,1,1,2,2,4,1,1,1,1,1,2,4,6,5,5,3,5,2,1,2,2,3,5,4,4,3,4,6,1,1,2,5,3,4,2,1,3,2,3,5,2,1988,"1",0,"","2",2,"Ind.","",1,"2","1",28,6,1,6,7,6,9,"1","B"
"2371","163670",3,1,2,4,1,3,3,5,4,4,6,2,4,2,2,1,2,6,1,5,1,5,1,5,7,4,7,4,7,4,4,4,4,4,4,4,3,3,3,1,3,3,4,5,5,7,5,5,1,2,2,1,1,1,5,3,2,1,1,1,3,4,5,5,5,5,4,3,2,1,1,4,5,4,6,5,5,5,1,2,2,3,2,3,4,4,7,4,5,7,1,1988,"1",0,"","2",5,"Dem.","",2,"1","3",28,7,4,3,5,8,4,"2","B"
"2372","163672",5,5,1,4,1,3,5,6,6,5,7,2,4,5,4,3,1,7,1,1,1,1,1,1,6,6,6,5,7,6,4,4,4,4,4,4,5,2,3,7,7,1,6,6,6,6,6,7,1,1,1,4,1,1,1,1,1,1,1,1,5,5,6,7,7,7,1,1,1,1,1,4,7,4,6,5,7,5,2,3,4,4,2,2,3,4,6,4,6,6,1,1966,"4",1,"","2",2,"Ind.","",4,"1","3",50,1,4,1,3,1,6,"1","A"
"2373","163673",2,4,1,2,1,1,5,2,5,4,7,1,5,3,5,2,2,5,1,6,1,6,1,6,5,2,5,2,5,2,3,5,3,5,3,5,5,5,1,1,1,2,2,2,6,6,5,5,3,3,1,1,1,1,4,3,5,2,2,2,2,3,2,3,3,3,3,2,3,2,2,2,6,6,6,6,6,6,2,2,3,2,2,2,3,3,4,3,4,3,2,1976,"1",1,"","2",5,"Ind.","",3,"2","4",40,8,2,8,5,8,2,"2","B"
"2374","163674",5,2,3,2,5,4,4,6,4,2,4,1,7,4,5,1,1,7,1,5,2,4,5,5,7,3,7,2,7,2,5,7,6,6,5,4,3,6,2,1,5,3,7,5,6,7,4,4,1,5,1,1,1,1,6,1,1,1,1,1,3,7,7,3,7,7,4,1,1,3,1,1,7,3,5,2,1,6,1,4,4,3,6,7,3,3,5,2,4,4,2,1984,"1",0,"","2",2,"Ind.","",4,"2","4",32,7,9,5,7,4,9,"1","B"
"2375","163676",1,1,1,1,1,1,6,7,6,5,7,6,2,1,3,1,1,2,1,4,1,4,1,1,7,4,7,3,7,5,2,4,2,4,1,3,1,1,2,2,2,1,5,6,5,5,5,6,1,1,1,1,1,1,5,1,1,2,1,1,3,5,6,6,6,5,6,1,2,3,3,4,7,3,7,3,6,6,1,4,4,3,5,5,7,4,7,4,6,7,1,1969,"3",5,"","2",2,"Rep.","",4,"2","3",47,2,2,2,2,2,2,"1","A"
"2376","163678",2,1,2,2,1,1,7,7,6,4,7,6,1,1,1,1,1,1,2,2,2,4,3,2,6,6,5,5,6,6,3,3,3,3,3,3,1,1,1,1,1,1,6,7,7,7,5,6,1,1,1,1,1,1,5,2,1,1,1,1,5,7,7,7,7,7,3,2,2,2,2,2,6,6,7,6,5,6,4,6,7,6,4,6,5,5,5,5,6,6,1,1989,"3",2,"","2",5,"Dem.","",7,"1","1",27,2,1,2,9,11,3,"2","B"
"2377","163679",3,1,4,5,6,5,4,7,4,5,4,2,5,3,4,2,2,5,4,4,3,6,5,3,3,3,4,5,3,6,4,5,5,6,4,6,5,2,5,1,6,5,6,7,4,6,5,5,3,1,2,2,1,2,5,2,1,6,5,2,2,5,5,3,4,5,6,3,4,7,6,4,5,2,3,1,2,2,2,5,5,4,6,7,2,2,6,4,4,5,1,1997,"1",0,"","2",2,"Dem.","",3,"1","4",19,5,1,4,9,5,5,"1","B"
"2378","163681",2,3,2,2,1,2,6,4,5,3,7,3,5,2,4,1,1,4,2,3,1,2,1,3,4,6,5,6,4,5,4,5,4,5,4,6,1,1,2,1,2,1,6,7,7,7,6,7,1,1,1,1,1,1,2,1,1,1,1,1,4,6,7,7,7,7,2,1,1,1,1,1,6,5,7,5,5,6,1,2,3,2,3,3,4,4,5,4,4,5,2,1986,"1",0,"","2",5,"Dem.","",1,"1","3",30,4,2,3,3,4,3,"2","B"
"2379","163683",1,2,1,3,1,1,5,6,6,4,7,3,4,1,4,2,3,5,1,5,1,5,1,4,7,3,7,4,7,5,1,4,1,4,1,3,1,5,2,1,2,1,7,4,4,7,2,5,1,1,1,1,3,1,5,1,1,1,1,3,5,7,7,7,7,6,4,1,1,1,1,3,7,6,7,7,7,7,3,5,2,4,4,4,6,5,7,5,6,6,1,1972,"2",2,"","2",4,"Dem.","",4,"2","3",44,6,9,3,6,7,7,"2","A"
"2380","163684",1,1,1,1,1,1,6,7,7,6,7,4,1,1,1,1,1,4,1,5,1,3,1,6,3,4,5,4,5,6,1,6,1,5,1,6,1,1,1,1,5,7,1,6,5,7,3,2,1,1,1,1,1,1,7,7,7,7,7,7,3,3,4,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,1,2,2,2,1,2,7,7,7,7,7,7,2,1992,"1",0,"","2",5,"Rep.","",4,"1","3",24,11,6,6,8,6,6,"2","A"
"2381","163686",1,1,1,1,1,1,7,7,7,7,7,4,1,1,1,1,1,1,1,1,1,1,1,3,7,7,7,7,7,7,1,4,1,1,1,3,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,3,1,1,1,1,1,5,7,7,7,7,7,4,1,1,1,1,1,7,6,7,7,7,7,1,2,4,2,1,2,1,2,7,3,3,6,1,1973,"3",1,"","2",4,"Rep.","",4,"1","3",43,NA,NA,NA,NA,NA,NA,"2","B"
"2382","163687",4,5,3,5,5,5,4,5,4,4,4,4,5,2,5,5,3,5,5,4,3,5,4,4,5,4,3,5,4,5,5,5,3,5,4,4,5,3,3,4,5,5,5,4,3,4,4,6,4,5,3,4,4,3,6,3,3,5,5,4,4,5,3,3,5,4,5,3,5,4,4,5,5,4,4,5,5,4,6,4,3,5,4,4,5,2,5,3,4,5,2,1989,"1",0,"","2",5,"Ind.","",4,"1","3",27,6,8,6,6,6,5,"2","A"
"2383","163689",1,1,1,1,1,7,7,7,7,1,7,1,4,1,4,1,1,4,1,1,1,1,1,1,7,7,7,7,7,7,4,4,3,5,3,4,1,1,1,1,1,4,1,7,7,7,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,7,7,7,7,4,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,1,1983,"3",0,"","2",2,"Dem.","",1,"2","3",33,7,4,1,5,8,7,"1","A"
