"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"2657","164055",2,5,1,2,1,3,6,3,3,2,7,2,4,4,4,1,1,7,1,4,1,1,1,2,7,4,7,6,7,6,1,4,1,2,1,4,7,1,1,1,5,1,2,6,6,7,4,7,4,1,1,1,1,1,7,1,1,1,1,4,3,7,7,4,4,5,4,1,2,2,2,4,1,5,7,4,7,7,2,5,4,5,4,6,2,4,7,5,7,5,1,1983,"3",1,"","2",2,"Ind.","",1,"1","3",33,2,1,1,3,3,3,"1","A"
"2659","164059",1,7,1,1,1,1,7,7,7,4,7,4,4,7,1,1,1,4,1,5,1,2,1,3,7,2,7,3,7,2,4,5,3,5,4,7,7,3,1,1,3,3,5,7,7,7,5,5,1,1,1,1,1,2,5,1,1,3,2,1,2,7,7,7,7,7,7,1,1,1,1,1,7,3,7,1,5,7,1,3,1,5,3,2,5,5,7,5,7,7,1,1982,"3",2,"","2",2,"Dem.","",4,"1","1",34,5,1,1,1,11,4,"1","A"
"2660","164060",1,1,1,1,1,1,4,7,6,6,7,2,4,1,4,1,4,6,1,7,1,1,1,1,7,2,7,7,7,7,4,6,4,4,4,4,2,1,1,1,7,2,5,7,5,7,4,5,2,1,1,1,1,1,5,1,1,1,1,5,5,7,7,6,7,2,4,1,4,4,4,4,3,2,7,1,7,5,3,4,5,6,4,5,4,4,7,1,4,5,1,1988,"3",0,"","2",5,"Dem.","",6,"1","3",28,1,1,1,7,8,2,"2","A"
"2662","164063",2,1,1,2,1,1,7,7,7,6,7,2,7,2,7,2,1,7,1,6,1,4,1,1,7,2,7,7,7,7,2,7,2,2,2,3,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,4,1,2,2,1,4,7,7,7,7,5,4,1,2,4,2,4,4,1,4,7,4,2,4,1,1966,"1",0,"","1",4,"Dem.","",1,"2","3",50,8,1,6,7,5,3,"2","A"
"2663","164065",5,1,5,6,3,3,2,6,3,3,3,1,5,4,4,2,4,7,1,6,1,3,1,4,7,1,7,4,6,4,7,4,7,5,7,5,2,1,1,1,3,1,4,5,4,6,3,4,2,5,1,1,4,1,5,1,1,4,1,5,4,7,5,2,2,4,4,1,4,4,4,4,6,3,5,5,2,6,1,6,3,5,4,5,6,6,6,6,6,6,2,1986,"3",0,"","2",4,"Dem.","",3,"1","3",30,6,8,8,9,6,7,"2","A"
"2664","164067",6,4,1,3,1,6,2,6,5,4,7,2,4,3,5,2,2,5,1,6,1,2,1,5,5,2,7,5,5,4,4,7,3,4,4,5,2,6,1,5,1,7,3,6,7,7,3,1,3,5,1,1,1,3,7,2,5,7,7,6,4,6,5,5,5,3,6,2,4,4,4,5,7,6,5,4,6,6,2,3,2,3,2,4,3,2,5,3,2,6,2,1987,"1",0,"","2",2,"Dem.","",4,"2","3",29,8,4,2,9,6,8,"1","A"
"2665","164072",6,4,5,4,4,5,6,4,4,2,5,5,4,5,4,6,4,4,3,2,5,6,3,5,4,4,6,4,3,5,5,3,4,5,3,5,4,5,3,7,5,4,6,6,3,4,4,4,3,3,4,5,4,3,4,5,4,5,3,5,4,4,4,4,5,6,4,4,4,4,6,5,3,5,1,5,6,7,5,2,4,3,4,6,5,2,5,5,2,3,2,1995,"1",0,"","1",4,"Dem.","",3,"1","3",21,11,11,11,11,11,11,"2","A"
"2667","164074",2,1,1,2,1,3,5,7,6,6,6,4,4,1,1,1,1,4,1,5,1,1,1,2,7,2,7,6,6,6,4,7,3,5,5,4,1,7,2,1,2,1,6,1,6,7,6,6,1,7,1,1,1,1,6,6,2,1,1,1,2,3,5,6,7,6,7,2,1,1,1,2,6,4,5,5,1,2,1,2,2,1,3,2,4,4,7,4,3,3,2,1983,"3",1,"","2",5,"Ind.","",5,"1","3",33,6,7,5,7,4,3,"2","A"
"2669","164077",1,4,4,1,1,7,7,7,5,5,7,1,4,4,4,1,1,7,1,1,1,1,1,1,7,7,7,7,7,7,4,4,4,4,4,4,1,1,1,1,1,1,5,7,7,7,5,7,1,1,1,1,1,1,5,2,2,1,1,1,5,6,6,4,7,7,1,1,1,3,1,1,7,7,7,7,7,7,1,1,1,2,2,4,1,1,4,1,1,4,2,1986,"1",0,"","2",2,"Ind.","",1,"5","3",30,6,1,1,6,1,6,"1","A"
"2670","164079",7,4,2,5,1,6,7,5,4,3,7,2,4,4,3,1,1,7,1,2,6,1,1,2,7,3,5,2,7,2,2,4,3,3,2,5,7,7,2,1,5,6,6,7,7,7,7,7,1,4,1,1,1,1,7,1,6,1,1,1,1,5,3,3,2,6,7,2,5,5,3,3,7,7,7,2,1,7,1,2,5,4,5,1,3,3,7,3,5,7,1,1978,"2",0,"","2",6,"Dem.","",3,"1","3",38,10,6,3,11,3,8,"3","A"
"2671","164082",1,1,1,5,1,5,7,5,5,4,7,5,2,2,3,1,1,4,1,3,1,2,3,5,2,2,2,2,2,2,4,4,4,5,4,4,1,2,2,1,6,1,3,7,7,7,4,7,1,1,1,1,1,1,5,1,1,1,1,1,6,7,7,7,7,7,2,2,2,2,2,2,7,7,7,7,7,7,1,2,1,2,2,3,1,4,7,7,7,7,1,1992,"2",1,"","2",2,"Ind.","",2,"6","3",24,6,1,3,3,5,1,"1","A"
"2675","164086",7,1,2,3,1,6,2,7,4,3,7,2,4,2,3,2,2,4,1,7,1,5,1,5,4,2,4,4,4,3,3,7,3,5,3,5,7,3,3,5,5,7,4,7,3,4,4,6,3,2,1,2,1,2,7,6,6,4,4,6,3,5,5,3,3,4,7,4,5,6,4,6,7,7,7,6,7,7,1,3,2,3,3,3,7,5,7,5,5,7,2,1982,"3",1,"","2",5,"Dem.","",5,"1","3",34,10,8,9,11,10,9,"2","A"
"2676","164089",1,1,2,5,1,7,7,7,5,2,7,1,2,1,4,3,1,7,1,1,1,1,1,2,7,5,6,6,7,5,3,4,3,3,2,5,1,7,5,5,7,1,6,4,7,6,2,7,1,3,1,1,6,2,6,3,3,1,1,3,4,5,5,7,7,6,5,3,3,1,1,2,6,5,7,6,7,7,1,3,5,4,7,7,3,2,6,5,7,7,2,1980,"3",3,"","2",2,"Rep.","",1,"1","3",36,7,1,6,9,8,4,"1","A"
"2679","164095",2,4,1,1,1,1,6,6,7,7,7,5,1,1,4,1,4,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,1,1,1,5,1,7,7,7,7,4,7,1,1,1,1,1,1,7,1,5,4,4,4,1,3,4,6,6,6,3,1,3,1,1,1,7,5,7,7,1,5,1,3,5,5,7,5,1,3,6,3,2,4,1,1988,"3",2,"","2",4,"Rep.","",5,"1","3",28,8,1,1,2,3,1,"2","A"
"2680","164096",2,2,3,5,2,3,3,4,4,1,5,2,5,3,5,3,2,5,2,5,3,5,4,4,4,2,5,3,5,4,6,5,6,5,6,5,5,4,2,1,5,4,3,5,5,6,3,3,3,2,2,1,4,3,3,4,5,2,2,2,3,4,4,6,6,6,3,3,2,1,1,1,5,3,5,5,3,5,4,5,5,5,5,5,5,5,5,5,6,6,2,1986,"2",0,"","2",5,"Ind.","",6,"1","3",30,NA,NA,NA,NA,NA,NA,"2","A"
"2681","164097",1,1,1,1,1,1,6,6,5,4,4,3,7,5,5,2,2,4,1,4,1,1,1,2,7,4,7,6,7,5,6,5,6,5,5,5,1,1,1,1,1,5,5,6,6,7,6,5,1,4,1,1,1,2,6,1,4,2,2,1,2,5,4,5,6,5,6,2,3,3,3,3,6,7,7,5,1,1,3,6,4,6,5,5,4,4,5,5,3,4,2,1992,"2",0,"","2",5,"Ind.","",1,"2","3",24,4,5,2,5,4,4,"2","A"
"2683","164099",5,1,1,2,2,5,2,5,5,5,7,1,6,1,3,1,1,5,3,5,3,5,3,5,5,3,5,5,5,5,3,5,3,3,3,3,3,3,5,5,7,6,3,5,6,7,5,5,2,1,1,1,1,3,7,5,7,5,7,5,1,3,2,2,2,3,7,4,7,7,5,5,7,7,4,7,3,6,1,1,7,2,3,5,7,7,4,4,2,4,1,1976,"1",0,"","2",2,"Ind.","",4,"1","3",40,9,8,3,10,6,9,"1","A"
"2684","164100",1,1,1,1,1,1,6,6,4,3,7,4,2,1,3,1,1,4,1,1,1,1,1,1,5,3,5,2,5,4,3,4,3,4,3,4,2,6,1,1,5,3,2,4,5,6,2,4,1,1,1,1,1,1,7,1,1,1,1,1,1,4,5,5,5,5,4,4,2,3,1,4,5,1,5,1,5,6,1,3,3,2,3,3,1,1,3,2,2,5,1,1986,"3",2,"","2",2,"Rep.","",2,"6","3",30,8,3,2,4,5,6,"1","A"
"2686","164102",3,1,1,3,4,2,2,4,7,4,2,1,4,1,5,5,2,2,1,5,1,3,1,4,6,3,6,6,6,4,5,4,5,6,5,6,5,2,5,4,4,5,2,7,5,6,3,3,1,1,1,1,2,2,5,4,4,3,3,5,2,3,4,5,5,2,4,3,3,2,2,5,5,4,3,4,3,3,2,4,4,4,2,4,3,3,4,3,2,4,2,1984,"1",0,"","2",5,"Ind.","",7,"1","3",32,7,1,5,6,4,5,"2","A"
"2691","164107",2,4,3,5,3,5,4,5,3,2,5,5,6,5,3,4,5,4,3,5,4,3,5,3,4,5,4,3,5,4,3,5,4,5,4,3,3,5,4,5,3,4,4,3,5,5,4,3,4,5,4,2,4,5,3,5,2,4,5,3,4,4,3,4,5,4,4,3,4,5,2,4,3,5,4,3,5,3,4,6,3,4,4,5,5,3,4,5,2,4,2,1988,"2",0,"","2",2,"Ind.","",5,"1","3",28,6,8,6,4,8,5,"1","A"
"2692","164109",3,1,2,4,1,1,5,7,4,2,7,3,5,1,5,3,1,7,4,6,2,5,3,2,5,6,5,7,6,5,4,4,4,4,4,4,2,1,1,1,4,2,3,7,7,7,2,5,3,4,1,1,1,2,4,3,4,3,2,2,7,6,7,7,6,7,4,5,4,3,4,4,5,4,6,5,3,5,1,1,1,1,1,2,4,3,6,5,3,6,1,1994,"3",2,"","2",3,"Dem.","",3,"1","3",22,5,1,3,4,5,4,"2","A"
"2696","164114",1,1,1,1,1,1,6,2,4,2,7,2,1,1,1,1,1,1,1,6,1,2,1,2,5,2,6,5,6,5,1,5,1,3,1,4,5,1,1,1,2,3,3,6,7,7,5,3,1,1,1,1,1,1,5,1,5,6,6,1,2,6,5,3,2,4,4,1,4,4,4,1,6,6,7,6,3,4,1,2,1,1,2,1,2,4,7,4,2,4,2,1966,"3",1,"","2",3,"Dem.","",4,"1","3",50,6,2,4,5,5,3,"2","A"
"2698","164116",1,1,1,1,1,1,1,1,1,1,1,1,4,4,7,1,2,1,1,1,1,1,1,1,2,6,2,2,6,2,1,4,7,7,2,7,7,6,4,1,7,4,1,1,1,7,1,2,7,7,7,7,7,7,7,4,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,1,7,2,7,4,1,1,1,1,1,1,1,1,1,1,7,7,2,1991,"1",0,"","2",4,"Rep.","",7,"2","4",25,11,10,11,11,11,1,"2","A"
"2700","164119",5,3,5,2,1,1,5,3,2,3,7,1,6,4,6,1,1,3,6,2,7,4,7,3,6,1,6,6,6,2,7,3,6,5,7,4,1,1,2,1,3,1,3,6,3,4,4,4,1,1,2,1,1,1,2,1,1,3,2,6,2,4,4,3,6,1,3,2,2,4,2,7,1,3,6,5,1,1,4,6,5,5,3,7,1,2,1,1,4,3,2,1992,"1",0,"","2",3,"Ind.","",4,"1","3",24,11,7,10,11,9,1,"2","A"
"2701","164120",1,1,1,1,1,1,5,7,7,5,7,7,4,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,3,3,3,3,3,3,6,6,1,1,6,5,2,2,7,7,2,5,2,5,2,1,4,1,7,5,6,5,5,5,1,3,3,4,4,5,4,4,4,4,4,4,6,4,6,5,6,5,3,4,3,4,5,6,5,4,3,3,3,5,1,1995,"1",0,"","2",5,"Rep.","",4,"1","3",21,7,1,4,6,5,5,"2","A"
"2707","164126",3,3,3,2,1,1,3,6,5,3,7,2,1,1,1,1,1,6,1,4,1,3,1,5,7,3,7,3,7,3,1,3,1,3,1,3,3,3,3,2,3,3,2,3,6,6,3,3,1,2,1,1,1,1,5,3,3,1,1,1,3,6,6,6,6,6,2,1,1,1,1,1,4,3,5,3,5,5,1,2,1,1,1,1,1,1,3,1,3,3,2,1970,"3",3,"","2",2,"Dem.","",1,"1","3",46,9,5,7,4,8,8,"1","A"
"2709","164129",3,2,3,3,1,3,5,4,2,2,2,1,6,2,3,2,2,4,2,7,3,5,5,2,4,2,4,6,4,6,2,5,2,3,3,4,6,6,2,1,2,3,3,5,5,7,4,4,2,2,1,1,1,1,5,2,2,2,2,1,2,4,4,3,3,3,2,2,2,2,2,4,6,3,7,1,3,7,1,2,1,3,2,3,2,2,6,2,2,4,2,1985,"3",0,"","2",6,"Ind.","",6,"1","3",31,8,5,8,8,11,9,"3","A"
"2710","164130",1,1,1,2,1,1,6,7,6,6,5,4,6,4,6,1,5,6,1,4,1,3,1,3,7,3,7,6,6,6,4,5,4,5,4,5,1,3,2,1,3,1,6,2,3,6,3,7,1,4,2,2,2,1,5,1,2,1,1,1,2,6,5,3,3,7,6,1,2,2,2,2,6,5,7,6,4,5,2,5,5,6,3,5,1,1,6,1,2,4,1,1984,"3",6,"","2",2,"Dem.","",4,"1","3",32,2,1,2,2,2,1,"1","A"
"2712","164132",1,1,1,2,1,1,6,7,6,3,7,1,4,4,6,4,4,7,1,6,1,4,1,1,7,4,7,6,7,7,6,7,6,6,6,6,1,1,2,1,4,1,5,7,6,7,4,7,1,4,1,1,1,1,5,1,5,1,1,1,4,7,4,7,7,7,4,4,4,4,4,4,7,7,6,7,1,7,5,5,5,6,7,7,4,7,7,6,4,7,1,1983,"3",4,"","2",2,"Rep.","",5,"6","3",33,7,3,7,7,10,3,"1","A"
"2716","164136",1,1,1,1,1,1,3,3,4,3,6,1,4,2,1,1,1,4,1,5,1,1,1,3,5,1,5,5,5,3,2,5,2,2,2,4,2,2,2,2,3,5,3,4,4,4,3,3,1,1,1,1,1,1,7,5,5,1,1,1,1,3,3,3,3,3,4,3,4,4,4,4,4,4,7,2,3,7,1,1,1,2,3,3,1,1,7,2,4,4,2,1990,"1",0,"","2",2,"Ind.","",1,"2","3",26,4,1,1,11,11,6,"1","A"
"2717","164137",3,1,1,3,1,1,3,6,6,4,7,5,6,2,3,1,1,5,5,5,4,6,1,6,4,1,5,5,6,5,6,4,6,6,5,7,4,2,3,3,7,1,5,7,5,4,2,7,1,3,1,1,4,1,7,5,2,1,1,6,2,3,6,6,6,5,7,4,4,1,1,7,7,5,7,3,3,7,1,3,1,4,6,7,1,3,7,3,4,7,1,1979,"4",0,"","2",2,"Ind.","",2,"1","3",37,6,11,4,4,11,8,"1","A"
"2720","164140",1,6,1,6,2,6,6,4,5,6,6,2,2,6,3,4,1,6,1,6,1,6,1,3,7,3,7,2,7,5,4,6,4,6,4,4,5,6,1,1,6,5,3,4,4,6,4,3,1,4,1,1,1,1,7,2,5,1,1,1,2,4,3,6,5,5,6,1,5,1,1,3,7,5,5,2,6,5,1,5,5,4,3,4,4,3,7,4,2,5,2,1988,"2",0,"","2",4,"Ind.","",4,"1","3",28,5,1,6,5,7,1,"2","A"
"2722","164143",2,1,1,2,1,2,5,7,6,3,7,2,6,4,5,2,1,7,1,6,3,6,1,6,7,5,6,5,7,5,4,4,6,6,4,6,1,1,1,1,1,1,4,7,7,7,6,6,1,1,1,1,1,1,7,1,1,1,1,4,1,3,4,2,2,3,7,1,1,1,1,1,7,5,5,3,3,2,1,2,2,3,1,3,4,2,7,2,1,5,1,1992,"3",1,"","2",5,"Ind.","",4,"1","3",24,2,1,1,6,5,1,"2","A"
"2724","164145",3,3,2,4,4,1,5,5,3,5,5,1,5,4,4,3,5,7,5,5,5,3,5,4,6,3,2,6,6,5,2,6,5,5,4,5,5,5,2,3,5,6,2,5,4,5,5,3,1,3,1,1,1,1,7,5,6,6,6,7,2,5,5,3,2,2,7,3,6,6,5,6,7,7,7,5,5,6,1,4,3,4,2,5,5,4,6,5,3,5,2,1979,"2",0,"","2",2,"Ind.","",4,"1","3",37,8,7,7,8,7,7,"1","A"
"2725","164146",1,1,1,1,1,2,3,4,5,3,4,2,4,2,3,1,1,6,1,7,1,5,1,7,2,2,2,3,2,2,3,4,3,4,3,6,7,7,1,1,6,7,2,2,4,5,3,3,2,2,1,1,1,1,7,5,6,7,7,7,2,2,2,2,2,2,5,4,5,3,3,3,7,7,7,6,7,7,1,1,1,2,1,2,3,4,7,5,7,4,2,1988,"1",0,"","2",2,"Dem.","",2,"2","3",28,10,7,8,11,9,5,"1","A"
"2726","164149",1,1,1,2,2,3,7,5,5,5,6,4,4,5,4,2,2,4,3,6,3,3,3,4,7,2,6,3,5,4,5,6,6,4,5,5,5,5,5,1,5,5,5,6,5,7,5,6,2,4,1,1,1,1,6,1,3,1,1,1,3,7,7,7,7,7,5,1,1,1,1,1,6,4,6,5,5,6,3,3,1,2,1,1,3,2,4,2,2,4,2,1991,"2",4,"","2",2,"Dem.","",3,"1","3",25,4,3,2,3,3,2,"1","A"
"2727","164150",3,7,4,5,2,6,4,7,5,3,6,2,5,4,6,2,2,7,1,6,1,2,1,3,7,2,7,5,7,3,1,6,1,4,1,3,2,7,7,1,3,2,5,4,4,6,7,3,1,6,5,2,1,2,2,1,1,1,1,5,2,5,6,7,7,4,4,2,1,2,3,6,6,3,6,6,3,6,2,4,3,5,4,3,5,3,6,4,3,5,2,1983,"1",2,"","2",2,"Rep.","",1,"1","3",33,8,7,5,8,9,6,"1","A"
"2729","164152",6,1,1,1,3,6,7,6,7,4,5,2,6,1,1,1,1,6,1,1,1,2,4,1,7,7,7,7,7,7,4,4,4,4,4,4,7,7,4,1,5,5,5,7,7,7,1,6,1,4,1,1,6,2,5,4,5,6,3,4,5,6,4,6,7,7,4,3,3,5,2,4,7,2,6,5,6,7,1,2,2,1,3,1,1,2,7,4,6,6,2,1994,"1",0,"","2",5,"Dem.","",2,"4","4",22,9,9,5,9,6,7,"2","A"
"2740","164170",1,1,2,2,1,1,4,7,5,2,5,1,3,1,4,1,2,4,1,3,1,1,1,2,6,3,6,5,6,5,1,4,1,3,1,3,1,7,1,1,3,3,7,1,6,7,5,4,1,1,1,1,1,1,6,2,2,2,2,2,2,5,5,6,5,4,4,1,3,3,3,3,6,5,5,5,2,5,1,3,3,3,2,3,1,3,3,3,2,4,2,1980,"3",3,"","2",3,"Rep.","",3,"1","3",36,3,3,3,5,4,5,"2","A"
"2742","164172",1,1,1,1,5,4,5,6,6,4,3,2,3,1,4,1,3,5,1,1,1,1,1,1,6,3,6,6,6,6,3,5,2,2,2,2,1,5,5,1,5,1,5,4,5,6,5,6,1,1,1,1,1,1,5,1,1,5,5,5,2,4,4,3,5,5,4,2,2,3,1,2,6,5,6,4,5,5,1,1,3,2,4,5,2,2,5,3,4,4,1,1978,"3",2,"","2",2,"Rep.","",1,"2","3",38,5,4,1,6,6,4,"1","A"
"2743","164173",1,1,1,1,1,1,7,7,5,5,4,3,1,1,1,1,1,1,1,1,1,3,1,1,7,5,7,5,7,6,1,1,1,3,1,1,1,1,1,1,1,1,5,7,6,7,4,5,1,1,1,1,1,1,4,1,1,5,1,1,5,6,7,4,7,7,1,1,1,1,1,1,7,1,5,5,5,6,1,6,2,1,1,1,1,1,5,4,5,6,1,1976,"2",1,"","2",2,"Ind.","",4,"1","3",40,1,1,1,1,4,1,"1","A"
"2745","164175",1,1,1,1,1,1,7,7,7,7,7,7,4,1,1,1,1,7,1,3,1,3,1,4,7,7,7,7,7,4,4,4,4,4,4,4,7,1,1,1,1,1,4,7,7,7,7,7,1,1,1,1,1,1,7,1,4,7,7,4,7,7,7,4,7,7,7,1,1,7,7,7,7,7,7,7,2,7,1,3,1,4,7,2,7,7,7,7,1,7,1,1986,"3",2,"","2",2,"Ind.","",3,"6","3",30,5,11,11,11,11,11,"1","A"
"2749","164185",3,1,1,2,4,3,5,7,5,3,4,2,6,4,3,1,2,3,1,2,3,2,2,2,6,2,6,3,6,5,4,5,4,6,4,6,1,6,7,6,5,2,5,5,4,6,3,3,1,6,3,3,2,1,1,1,1,3,3,1,2,4,6,5,4,5,4,2,2,3,3,4,7,7,6,7,7,6,1,4,5,5,4,4,3,4,6,6,4,5,2,1990,"2",0,"","2",2,"Dem.","",1,"1","3",26,8,3,8,9,9,6,"1","A"
"2750","164187",1,1,1,2,3,1,7,7,6,5,7,3,1,1,1,1,1,1,1,4,1,1,1,1,7,3,6,6,6,7,2,2,2,2,2,2,5,1,3,3,3,1,6,7,7,7,3,7,1,1,1,1,1,1,7,1,1,1,1,1,4,7,7,5,5,5,7,1,1,2,2,2,7,3,6,3,7,5,1,2,3,2,3,5,2,2,2,2,4,4,1,1978,"3",1,"","2",3,"Rep.","",4,"1","3",38,5,3,8,4,7,7,"2","A"
"2751","164189",1,1,1,1,1,1,7,7,7,7,7,5,6,3,5,3,3,6,1,1,1,2,1,1,7,5,7,7,7,7,3,3,4,5,3,4,1,1,1,1,1,1,7,7,7,7,7,7,4,3,4,3,2,3,2,2,3,1,1,2,3,4,4,7,7,7,5,4,4,4,5,4,4,4,4,5,4,4,3,3,4,3,3,4,4,3,3,4,2,3,2,1985,"3",2,"","2",2,"Ind.","",4,"1","3",31,11,8,2,2,2,10,"1","A"
"2754","164193",2,5,6,5,2,3,6,7,5,3,4,2,5,4,5,1,2,4,3,5,4,5,3,6,5,2,5,4,4,3,3,6,3,4,3,7,5,3,2,2,2,6,3,5,5,6,4,3,3,2,2,2,2,2,6,5,6,6,6,6,3,5,5,4,4,4,3,3,3,5,4,6,5,7,6,2,7,6,2,4,4,3,3,4,2,4,5,3,5,5,2,1991,"1",0,"","2",2,"Ind.","",2,"1","3",25,9,8,9,9,9,5,"1","A"
"2756","164196",6,1,6,6,6,6,7,7,7,7,7,7,7,1,4,5,1,7,1,1,4,4,4,4,7,7,7,7,7,7,3,3,3,3,3,3,5,5,7,2,6,6,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,3,7,7,7,7,7,3,3,3,3,3,3,6,6,6,6,6,6,2,6,4,4,4,4,1,1,1,1,1,1,1,1990,"2",2,"","2",3,"Rep.","",3,"2","5",26,11,11,11,11,11,11,"2","A"
"2757","164197",1,1,1,1,1,1,6,5,4,7,7,1,4,3,3,1,2,4,1,6,1,3,1,4,6,2,6,5,6,4,6,4,5,6,6,5,3,1,1,1,2,1,5,6,6,7,6,7,2,1,1,1,2,1,7,2,6,6,5,6,2,4,4,4,5,3,5,2,5,5,1,6,7,6,7,7,7,5,1,4,2,1,2,3,4,4,7,4,1,4,1,1966,"3",1,"","2",5,"Dem.","",5,"1","3",50,7,8,5,7,6,8,"2","A"
"2758","164198",5,1,1,6,1,7,4,4,2,1,7,1,4,2,2,1,1,7,1,1,1,1,1,1,5,5,5,5,5,5,4,4,5,4,4,5,6,7,5,3,7,7,1,6,7,7,3,3,2,2,1,1,1,1,7,3,5,4,2,5,1,3,3,4,6,4,4,1,1,1,1,2,6,6,7,6,7,6,1,2,1,1,1,2,2,1,7,4,4,4,1,1991,"4",2,"","2",4,"Ind.","",1,"1","3",25,9,9,2,9,11,6,"2","A"
"2760","164200",2,5,2,3,2,2,6,5,6,4,5,3,4,5,5,2,2,6,1,5,1,4,1,2,7,1,7,5,7,5,1,6,1,5,1,3,4,7,3,2,5,5,3,4,5,7,4,3,1,6,1,1,1,1,1,5,4,5,4,5,2,5,5,6,6,5,2,4,2,4,3,2,6,6,5,2,6,7,1,2,4,6,1,4,1,1,6,1,2,4,2,1981,"1",0,"","1",2,"Dem.","",1,"4","3",35,7,8,7,9,8,7,"1","A"
"2768","164216",5,1,1,1,1,1,2,7,6,6,5,5,4,1,1,1,1,1,2,6,2,4,2,4,6,2,6,4,5,4,4,6,4,7,5,6,1,1,1,1,5,1,4,5,6,6,3,5,1,1,1,1,1,1,5,1,2,1,1,1,2,6,5,3,3,2,4,1,3,2,2,3,7,6,6,7,2,4,1,2,1,2,3,4,4,4,7,4,4,5,2,1956,"3",2,"","2",3,"Ind.","",6,"1","3",60,7,4,7,8,8,6,"2","A"
"2770","164218",2,1,2,3,1,1,3,6,4,4,7,2,4,5,6,2,1,6,1,4,1,3,1,2,7,2,7,5,7,6,6,6,6,6,6,6,2,5,1,1,2,2,5,6,7,7,5,4,2,4,1,1,2,1,2,1,1,1,1,1,2,6,6,6,7,6,4,1,1,1,1,1,6,5,7,6,1,7,2,5,1,3,4,5,4,4,7,4,1,7,1,1975,"3",3,"","2",5,"Dem.","",7,"1","3",41,4,1,2,1,11,2,"2","A"
"2781","164236",1,1,1,1,1,1,6,7,7,5,7,3,2,1,2,1,1,2,1,1,1,2,1,2,4,4,4,4,4,4,2,4,2,3,2,3,1,1,1,1,1,3,5,7,6,7,5,4,1,1,1,1,1,3,3,1,1,1,1,1,2,5,5,5,6,7,4,3,3,2,2,2,6,7,7,6,5,5,1,2,2,4,2,3,4,6,7,5,4,5,2,1976,"1",0,"","2",5,"Ind.","",1,"2","3",40,7,2,6,4,9,3,"2","A"
"2783","164238",1,1,1,3,1,1,7,7,7,5,7,7,1,1,4,4,1,1,1,6,1,4,1,4,6,4,6,5,6,6,2,4,2,4,2,5,1,1,1,5,5,3,7,7,6,4,3,7,1,1,1,6,6,2,5,2,3,4,1,5,4,6,5,6,7,5,7,4,5,5,2,7,7,5,6,5,7,7,2,3,1,3,2,1,5,4,7,4,7,7,1,1965,"2",1,"","2",5,"Ind.","",5,"1","3",51,7,2,8,5,9,1,"2","A"
"2784","164239",2,1,2,3,3,5,6,7,4,4,3,1,5,3,4,2,4,6,2,5,2,5,3,5,5,2,5,3,5,3,2,5,3,5,3,5,6,1,1,1,2,5,2,7,6,6,6,4,6,2,1,1,3,4,6,4,3,5,3,1,2,4,5,3,5,7,6,5,3,4,3,1,6,5,4,5,5,5,2,4,5,5,3,4,2,3,3,4,4,5,2,1994,"1",0,"","2",5,"Dem.","",3,"1","3",22,3,3,4,8,6,4,"2","A"
"2785","164240",6,2,1,1,1,1,3,6,7,6,7,4,4,2,3,1,1,1,1,2,1,2,1,2,7,3,7,5,7,5,3,7,2,2,3,6,1,1,1,1,2,1,6,7,6,7,5,7,1,1,1,1,1,1,5,2,2,1,2,1,5,6,5,3,6,7,6,5,4,6,3,6,7,7,5,6,6,6,1,5,1,3,2,2,1,4,7,4,6,6,1,1965,"3",2,"","2",7,"Rep.","",4,"2","3",51,9,1,2,9,10,8,"3","A"
