"","unique_ID","subsample","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","B16","B17","B18","B19","B20","B21","B22","B23","B24","B25","B26","B27","B28","B29","B30"
"2733","164159","B",1,6,7,6,1,1,7,7,1,1,2,1,6,7,3,7,1,1,7,7,1,5,1,6,5,2,1,6,7,7,7,3,1,3,7,7,4,5,7,7,6,7,3,1,5,4,7,7,5,1,7,3,7,4,5,6,7,4,2,1,1,5,1,5,4,3,6,6,5,5,6,1,5,1,3,4,3,6,6,1,5,5,1,5,1,1,6,5,5,1
"2734","164160","B",7,5,7,5,7,1,7,4,1,1,1,1,7,1,2,6,1,1,3,7,1,2,1,1,1,4,2,1,1,7,2,3,2,4,3,7,2,6,7,7,2,7,2,1,4,3,5,7,4,2,7,3,6,5,7,4,4,4,7,3,5,5,4,5,6,1,3,3,2,2,3,1,7,4,3,7,4,1,4,5,2,5,1,3,1,2,4,3,1,2
"2735","164162","B",3,1,3,1,3,1,5,1,1,1,6,1,2,2,3,5,2,1,3,5,2,3,5,1,2,1,5,1,5,6,5,5,5,5,6,7,2,6,5,6,1,7,4,6,2,5,6,7,6,1,6,5,6,7,6,7,5,6,7,5,4,4,3,5,6,2,6,5,6,6,7,1,6,5,3,7,6,6,6,4,6,7,1,6,1,1,5,6,4,1
"2736","164165","B",6,3,6,4,6,1,5,4,1,1,5,1,7,2,1,6,1,1,1,6,1,6,1,1,1,1,1,3,1,1,3,4,3,5,3,5,2,5,7,6,1,7,3,5,2,1,4,3,5,1,6,3,7,7,6,5,6,5,7,6,4,3,4,4,6,1,6,3,4,4,7,1,7,2,2,7,4,4,5,4,4,7,1,1,1,1,4,1,1,1
"2737","164166","B",7,1,7,1,7,1,1,1,1,1,1,1,1,7,1,7,1,1,2,7,1,1,2,1,2,1,2,1,1,5,2,6,1,6,3,7,6,6,3,5,3,6,4,3,5,2,6,5,7,1,4,4,5,5,6,4,3,5,5,4,6,2,5,4,6,3,2,2,1,1,4,1,6,6,2,7,3,3,3,6,1,6,3,2,1,2,4,5,3,4
"2738","164168","B",4,1,6,1,5,1,1,1,1,1,2,1,2,5,3,6,1,1,2,6,1,1,2,3,3,5,1,3,2,1,3,5,3,4,3,7,6,6,6,5,4,7,3,3,4,3,6,6,4,2,6,6,7,3,7,5,5,3,6,6,4,3,5,3,6,1,5,5,4,4,4,1,5,6,2,6,4,1,5,5,4,1,1,4,1,4,4,4,2,1
"2739","164169","B",1,1,2,1,6,1,2,1,1,1,1,1,5,5,1,5,1,1,2,5,1,4,1,1,1,1,1,4,1,1,7,7,6,7,4,7,5,7,7,7,1,7,2,4,4,4,7,7,5,2,7,3,6,4,6,3,5,2,7,3,2,2,3,3,6,5,4,4,3,3,6,1,6,4,1,6,6,5,5,2,2,5,1,2,1,1,4,5,1,1
"2741","164171","B",5,3,6,2,5,1,6,4,2,1,1,1,6,6,2,5,1,1,4,6,1,2,1,2,1,1,1,2,1,2,3,4,3,4,3,7,2,4,7,7,7,7,3,2,6,4,7,7,3,2,7,2,7,2,7,7,7,2,7,7,4,3,4,3,5,1,7,4,2,2,1,1,7,6,1,6,1,1,5,4,2,3,1,3,1,1,1,3,1,1
"2744","164174","B",6,1,5,5,7,1,2,2,1,1,4,1,6,2,4,6,3,3,2,7,1,1,1,1,1,2,3,1,3,1,2,6,3,3,5,7,4,6,7,7,2,7,2,5,4,5,4,5,5,1,7,6,6,7,6,5,6,5,6,4,4,4,2,5,7,2,5,3,6,6,6,2,6,2,5,7,5,4,4,2,6,2,1,2,1,2,5,3,1,2
"2746","164176","B",5,5,2,5,5,5,1,5,1,1,6,1,5,5,3,5,2,1,1,5,1,1,2,1,1,5,1,1,5,1,2,3,4,3,2,3,3,6,6,6,3,4,2,2,3,2,4,6,6,1,3,5,4,5,4,4,6,5,4,4,3,2,2,2,3,2,2,3,3,2,5,1,2,3,2,4,2,2,3,4,2,2,1,2,1,1,3,2,1,1
"2747","164182","B",3,1,4,1,7,1,3,2,1,1,4,1,5,7,4,7,1,1,1,7,1,1,1,1,3,3,3,1,2,1,3,5,4,6,4,6,3,6,6,5,2,7,3,4,5,4,6,7,6,2,7,5,7,5,6,4,3,5,6,6,4,2,3,3,5,4,5,4,3,3,4,1,4,3,2,6,6,3,5,3,3,4,1,4,1,1,4,5,1,1
"2748","164184","B",5,2,6,2,7,1,1,1,1,1,4,5,5,6,4,7,2,4,2,6,1,4,5,6,5,1,2,5,5,7,5,6,5,6,6,6,6,7,7,5,2,5,5,6,4,5,5,6,6,4,7,6,5,6,4,4,2,6,6,4,6,4,3,4,6,2,4,7,4,6,5,2,7,4,5,6,5,4,5,4,5,6,5,4,3,4,5,4,5,2
"2752","164191","B",5,2,4,1,4,1,7,2,1,1,5,1,2,7,4,3,3,7,2,5,1,1,1,1,4,5,2,1,7,3,2,3,3,4,5,5,2,5,5,4,2,6,2,2,2,5,2,4,6,1,4,3,5,4,3,3,3,4,2,4,3,2,2,2,4,2,7,4,3,3,3,1,2,5,2,4,2,7,5,2,2,3,1,2,2,4,3,2,7,1
"2753","164192","B",3,2,4,4,4,2,6,4,1,1,3,1,3,3,3,4,2,1,4,6,1,1,2,1,2,1,2,1,1,5,2,4,3,5,4,3,4,5,7,7,2,6,2,4,3,2,4,7,5,1,7,7,5,7,4,4,4,7,7,3,2,2,2,4,4,2,5,4,3,3,3,2,2,3,3,4,5,4,4,1,3,2,2,2,2,1,3,2,3,3
"2755","164195","B",7,1,7,1,7,5,4,6,1,5,2,5,5,7,4,7,5,1,7,7,4,5,5,2,1,5,5,4,4,6,1,7,1,7,5,6,7,7,7,6,1,6,7,4,4,4,5,7,7,1,7,7,6,7,7,6,5,7,7,4,7,2,5,4,7,1,5,5,5,4,7,1,5,7,1,6,5,1,7,4,7,5,1,1,1,6,7,2,1,1
"2759","164199","B",1,1,1,1,6,1,1,1,1,1,1,1,3,6,1,6,1,1,1,5,1,1,5,1,1,1,1,1,1,5,3,4,3,3,2,7,7,7,7,7,5,7,1,1,7,2,7,7,7,2,7,3,7,2,6,5,7,2,7,5,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2761","164201","B",5,1,7,3,7,5,6,5,1,1,1,1,1,7,3,7,1,1,2,7,1,2,1,1,2,1,2,3,1,3,5,6,3,3,2,2,1,6,7,6,1,7,2,2,1,1,2,4,7,1,7,1,4,4,6,3,4,3,4,5,3,2,5,6,5,3,7,4,1,1,7,2,7,5,5,7,2,1,3,7,2,4,1,1,1,1,3,4,3,2
"2762","164204","B",4,1,6,1,6,5,4,5,1,1,5,1,2,3,3,4,1,4,3,7,1,1,1,1,1,6,1,2,4,7,5,7,2,6,3,4,2,4,5,6,2,7,2,5,2,5,4,3,6,1,6,6,5,6,6,3,7,2,4,2,4,1,4,1,5,4,6,6,4,4,6,1,4,5,1,6,2,5,2,2,4,4,1,2,1,6,4,4,4,2
"2763","164208","B",3,1,4,1,4,1,1,1,1,1,1,1,7,3,3,7,1,1,3,6,1,2,1,1,1,4,4,2,1,3,4,7,4,7,3,6,6,7,5,5,6,7,3,3,5,2,6,7,6,2,5,5,5,4,7,3,3,3,7,3,2,1,2,1,7,1,3,2,2,2,2,1,7,3,1,7,3,1,3,1,2,3,1,1,1,1,2,4,1,1
"2764","164209","B",2,2,3,3,5,1,5,5,1,1,3,5,6,5,3,7,2,1,5,6,1,6,1,4,1,4,1,4,2,5,3,4,4,5,3,7,3,4,5,5,3,6,2,3,5,2,5,5,5,2,5,3,6,4,6,3,6,3,6,4,3,2,3,4,5,1,6,6,3,3,5,3,5,4,1,7,4,2,5,3,3,6,1,3,1,2,3,4,2,3
"2765","164211","B",6,1,2,5,5,5,6,3,2,1,1,5,6,2,2,6,3,2,3,6,3,5,5,5,1,5,4,5,7,7,4,6,5,5,3,3,3,6,6,6,3,4,1,3,3,5,6,7,5,2,6,6,4,4,6,3,4,6,1,4,4,2,1,4,4,2,5,5,5,4,4,1,4,1,2,6,2,1,5,2,4,1,1,2,1,1,6,3,4,2
"2766","164212","B",7,6,6,6,7,5,6,6,1,1,4,2,5,7,2,6,3,1,5,7,1,2,2,3,3,6,2,3,1,5,2,2,2,3,3,2,2,2,7,7,1,6,2,1,1,1,3,2,5,1,7,4,4,5,6,2,6,5,6,5,6,5,4,5,6,3,6,6,3,3,5,2,5,4,1,6,4,2,6,4,3,5,2,5,1,4,4,4,2,2
"2767","164215","B",5,1,3,1,5,1,6,2,5,5,4,2,5,1,3,6,2,1,3,5,3,1,3,1,3,2,5,1,1,1,3,7,2,7,3,7,3,2,5,4,3,5,3,2,2,1,2,2,3,2,5,7,4,7,5,5,6,7,6,6,4,3,2,4,4,1,5,4,4,4,5,1,5,2,1,6,2,1,5,2,3,2,1,3,1,1,3,3,1,1
"2769","164217","B",4,1,3,1,4,1,4,4,1,1,1,1,4,4,2,4,2,1,3,5,1,1,6,1,3,1,2,1,1,1,2,7,2,7,2,6,2,3,7,7,4,7,2,2,4,2,5,7,4,1,7,7,3,7,5,5,5,7,5,5,2,1,2,1,4,1,3,3,1,1,3,1,1,3,1,4,5,5,3,1,1,1,1,1,1,1,4,1,1,1
"2771","164219","B",6,5,6,5,6,1,6,5,4,3,1,1,7,7,3,6,2,1,7,7,5,1,2,1,4,5,4,2,1,5,3,2,3,3,3,7,2,2,2,2,4,7,2,3,4,3,5,7,1,2,2,5,6,4,6,3,3,3,6,4,4,4,3,4,6,2,5,4,4,2,4,1,7,2,2,7,2,2,6,2,4,4,1,2,1,4,4,4,2,1
"2772","164221","B",5,3,6,3,6,1,6,5,1,1,1,2,4,5,2,6,1,1,7,7,1,3,4,3,1,1,1,4,1,3,6,6,5,6,5,7,3,4,7,6,2,6,4,6,4,5,4,4,6,2,7,5,4,6,7,6,3,5,6,4,3,3,3,3,6,1,6,5,2,2,2,2,5,4,1,7,2,2,7,5,2,5,2,3,1,1,2,4,2,2
"2773","164223","B",5,3,6,2,6,2,4,1,2,3,4,4,5,4,4,7,3,2,5,5,2,4,3,2,1,1,1,1,2,3,2,5,2,6,3,6,5,4,3,7,1,6,4,4,5,3,4,3,2,1,6,3,5,4,7,3,2,5,4,4,2,1,1,1,5,1,4,5,2,1,5,1,5,3,1,4,2,3,6,1,3,7,1,4,1,1,4,6,1,1
"2774","164225","B",3,5,4,2,4,1,5,3,1,1,6,1,5,6,3,4,3,3,5,6,1,2,1,2,2,3,2,2,1,6,4,3,2,5,6,6,3,5,7,7,2,6,2,3,2,2,5,3,5,1,7,5,6,6,5,5,5,6,7,3,2,2,2,1,4,2,6,3,1,1,7,1,2,4,3,5,6,2,4,3,1,2,1,1,1,2,4,1,1,1
"2775","164226","B",2,3,2,2,3,3,4,4,3,3,2,3,2,2,2,2,3,2,4,2,3,3,2,2,2,3,3,3,2,2,2,3,3,2,2,2,4,4,5,3,3,3,2,2,3,2,2,2,4,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,3,4,4,4,3,4,3,2,2,3,3,4,4,4,2,2,3,2,2,2,2,3,2,2,2
"2776","164227","B",3,1,2,3,3,1,1,1,1,1,1,1,3,6,2,5,1,1,1,3,1,1,1,1,1,2,1,1,1,3,3,7,3,2,3,6,4,5,7,7,5,7,2,1,5,2,7,7,6,2,7,5,6,3,5,4,7,3,7,4,1,1,2,5,4,1,3,2,1,1,2,1,4,4,1,4,1,1,4,2,1,2,1,4,1,1,1,3,1,2
"2777","164229","B",4,2,5,3,7,1,7,7,1,1,3,4,5,7,4,2,1,1,4,7,1,2,1,7,5,5,5,6,2,7,2,5,5,5,5,7,2,3,7,7,1,7,2,3,2,7,7,7,6,1,7,7,7,3,5,3,5,1,7,4,2,2,5,3,5,1,6,6,1,2,7,1,5,6,2,5,4,1,5,7,1,2,1,6,1,4,7,6,3,3
"2778","164230","B",1,1,3,1,7,1,4,7,7,3,4,1,5,4,1,7,2,1,7,4,1,1,1,5,1,4,1,4,1,1,7,5,5,6,6,4,4,2,3,5,2,5,2,4,6,1,5,6,7,2,7,4,6,6,6,1,7,7,7,6,1,1,1,1,6,1,3,6,4,1,4,1,4,2,1,7,1,1,6,1,1,2,1,4,1,2,1,2,4,1
"2779","164232","B",5,1,6,1,7,7,6,3,1,1,3,1,3,2,5,5,1,2,4,7,1,1,2,1,3,6,5,1,5,5,4,6,5,6,2,2,3,5,7,7,1,7,4,5,2,4,7,7,5,1,7,3,7,4,5,4,5,3,5,3,5,1,4,1,7,4,5,5,5,5,6,1,1,6,2,6,6,5,5,1,6,1,1,1,3,5,4,1,5,2
"2780","164235","B",2,1,4,1,5,1,1,1,1,1,1,1,5,3,3,5,2,1,1,7,2,1,1,1,1,5,1,1,6,7,3,5,4,6,4,6,5,4,7,4,4,7,3,6,2,3,2,4,5,1,7,6,6,7,7,4,6,7,5,3,1,1,4,1,6,1,5,3,5,5,4,1,3,3,1,5,5,4,6,2,4,1,1,1,1,2,4,1,4,1
"2782","164237","B",6,1,6,1,6,1,2,6,2,2,4,1,4,6,1,6,1,4,6,6,2,4,1,1,5,1,1,1,2,5,5,7,4,7,4,7,5,5,6,6,4,5,3,4,7,4,7,4,5,2,6,6,3,7,3,4,7,7,4,2,3,3,3,2,5,1,7,6,2,2,4,2,4,5,2,7,5,4,7,3,2,6,2,1,3,1,6,2,2,3
"2786","164242","B",2,1,7,1,6,1,5,5,1,1,1,1,7,7,1,5,1,1,3,3,1,1,1,4,5,1,1,4,1,1,2,5,3,5,3,7,2,3,7,7,2,7,2,2,7,2,7,7,4,2,7,3,5,2,3,3,7,2,6,4,3,1,1,1,7,2,4,2,4,4,1,1,4,4,1,7,4,3,5,1,2,2,1,2,1,1,7,3,1,1
"2787","164243","B",1,1,1,1,1,5,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,5,6,7,7,7,7,3,7,7,4,6,5,6,7,7,3,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,4,1,1,1,1,5,1,1,5,1,1,4,1,1,2,1,1,1,1,1,1,4,1,1,1
"2788","164244","B",3,1,4,1,4,2,7,6,1,1,2,1,2,6,1,5,1,1,2,6,1,7,2,4,1,1,1,6,1,1,4,7,4,7,4,4,3,3,7,7,3,5,2,1,4,3,7,7,4,1,7,1,5,5,6,7,7,4,7,5,2,1,4,1,4,4,7,6,2,1,4,2,2,6,3,6,2,1,4,4,2,7,2,4,2,1,2,6,1,1
"2791","164247","B",6,2,4,7,5,1,5,3,2,2,1,1,5,4,2,6,1,1,2,6,2,4,1,4,2,1,2,7,4,2,3,3,3,4,3,7,3,5,4,4,4,7,2,4,6,3,6,7,5,2,4,5,7,4,5,5,4,3,3,4,3,2,3,7,3,1,5,4,3,3,4,1,5,2,3,6,3,3,4,3,3,4,1,5,1,1,4,7,4,1
"2792","164249","B",7,1,6,4,7,1,6,1,1,1,1,1,7,7,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,3,7,4,7,3,7,2,7,7,7,1,7,3,3,2,3,7,3,7,1,7,7,7,7,7,5,7,7,5,7,3,1,2,5,5,2,5,1,1,1,7,1,7,3,1,5,2,1,1,2,1,1,1,1,1,1,3,1,1,1
"2793","164250","B",7,1,5,1,5,1,5,5,1,1,1,1,3,3,2,7,1,5,1,7,1,1,1,1,4,5,3,1,1,5,5,6,3,6,6,7,4,5,5,7,1,7,2,5,7,1,3,7,7,1,7,5,7,7,7,7,6,7,4,4,2,1,2,1,4,1,7,3,4,4,4,1,4,3,1,7,6,7,5,1,4,1,1,1,1,4,7,2,2,3
"2798","164257","B",5,4,3,4,6,1,5,2,1,2,1,1,6,6,2,7,1,1,2,6,1,2,2,1,2,1,2,4,1,2,3,5,2,4,2,7,2,5,6,6,2,5,2,1,2,1,4,5,5,1,6,5,4,4,5,6,3,2,6,4,4,3,4,3,6,3,7,4,3,3,5,1,6,5,1,7,3,3,5,5,5,4,1,1,2,1,4,5,2,1
"2799","164261","B",6,2,6,1,7,1,5,1,1,1,1,3,3,7,1,6,1,3,6,7,1,5,1,5,1,5,3,7,5,6,4,6,5,6,5,7,4,6,5,3,2,7,4,2,3,6,5,7,4,2,3,5,7,6,7,2,4,7,5,2,5,3,6,3,6,1,5,5,3,3,7,1,2,1,1,7,6,2,7,5,6,5,1,3,1,1,5,7,6,1
"2800","164262","B",6,2,5,5,3,5,6,3,6,5,6,1,3,6,5,6,6,6,5,5,6,5,2,6,5,6,2,6,3,7,4,6,4,3,5,5,6,6,3,3,2,7,2,3,3,4,3,6,6,2,3,3,5,3,3,6,6,3,7,3,3,1,4,4,6,5,2,2,2,2,5,1,5,5,3,5,6,3,2,3,2,4,1,5,2,2,6,4,5,1
"2806","164268","B",5,1,2,1,6,1,1,1,1,1,2,1,1,2,2,5,1,1,1,5,1,1,2,2,1,2,1,2,2,2,5,6,5,5,2,7,6,6,6,6,5,7,6,2,5,2,6,6,6,2,6,7,7,6,7,6,7,5,7,6,1,1,1,1,6,1,2,1,1,1,1,1,1,4,1,5,1,1,1,6,1,1,1,1,1,1,1,2,1,2
"2807","164269","B",6,1,7,1,5,1,3,2,1,1,1,1,5,7,1,7,1,1,3,7,1,4,1,5,1,2,2,6,1,6,6,6,5,7,5,7,5,5,7,7,4,7,6,3,7,6,7,7,5,3,7,3,7,5,7,6,7,5,7,5,7,5,7,5,6,1,4,3,3,3,2,1,6,5,2,7,2,2,3,7,3,6,1,6,1,2,2,6,2,1
"2808","164270","B",6,1,4,1,6,6,4,3,5,5,7,2,7,7,6,5,5,2,3,7,7,5,6,1,6,1,2,5,6,7,4,7,5,7,3,3,3,3,2,2,1,7,2,2,2,5,2,6,6,2,1,4,5,3,3,6,7,4,4,3,3,1,3,5,6,5,4,4,5,3,7,1,7,7,3,6,5,6,4,4,5,6,1,4,3,1,4,6,7,4
"2813","164279","B",6,1,5,1,7,1,1,1,1,1,3,1,7,7,3,7,1,1,1,7,1,5,1,2,1,1,1,6,5,7,4,7,4,3,4,7,7,7,7,7,4,7,1,2,5,1,5,7,5,1,7,2,7,6,7,7,7,2,7,4,3,1,3,1,6,1,1,1,1,1,4,1,7,7,1,6,1,1,5,2,1,6,1,2,1,1,1,7,6,5
"2817","164285","B",5,1,6,1,2,4,1,1,1,1,3,1,7,2,2,7,1,1,1,7,2,1,1,1,5,3,1,3,2,3,3,6,1,7,5,3,6,7,7,5,3,7,2,7,5,3,6,6,7,1,5,7,7,6,3,2,5,3,6,4,6,1,3,1,2,4,3,4,4,4,6,1,6,2,1,5,5,1,4,6,4,1,1,1,1,1,5,5,1,1
"2818","164286","B",5,1,2,2,6,1,6,2,5,1,6,1,3,3,5,7,1,2,4,6,5,1,3,1,1,1,5,1,5,1,5,6,5,7,4,7,1,5,3,3,2,6,2,3,4,3,6,5,6,1,3,7,5,6,7,6,7,6,7,7,2,2,1,2,4,1,7,5,4,4,6,2,4,2,2,7,7,5,5,1,4,6,1,3,3,1,6,4,5,1
"2822","164290","B",5,4,2,5,4,1,5,5,1,1,1,2,6,2,1,6,1,1,6,6,1,2,3,5,5,1,1,4,1,6,2,4,4,4,3,7,3,4,7,7,4,5,1,4,4,2,4,6,3,1,6,6,5,6,3,7,7,5,7,3,3,3,1,4,2,1,5,6,4,4,1,1,7,3,1,4,1,1,5,1,3,4,1,3,2,1,1,3,1,3
"2823","164291","B",5,1,7,1,5,3,5,3,1,1,7,2,7,5,4,7,1,2,3,7,1,1,1,1,6,3,3,1,5,7,7,6,4,7,2,4,2,7,4,5,1,7,2,2,2,5,5,4,7,2,4,2,7,3,2,3,2,3,3,4,5,1,3,1,4,2,6,7,2,2,4,1,2,4,1,7,2,1,7,3,3,7,1,2,1,1,4,2,2,1
"2825","164293","B",3,3,2,2,1,1,2,2,1,1,1,7,3,5,5,4,7,1,1,5,1,4,3,7,7,5,6,2,7,4,4,3,3,2,3,4,3,1,2,4,1,7,3,3,4,2,7,7,1,4,5,7,4,1,4,5,5,5,3,7,6,3,3,1,7,3,2,4,4,4,7,3,4,1,7,3,3,3,7,4,4,1,3,1,6,5,5,4,4,6
"2827","164295","B",5,2,5,1,5,1,6,3,5,3,3,1,6,5,2,7,3,1,5,6,5,2,2,2,3,2,3,1,3,3,3,5,3,6,3,7,2,5,2,3,4,5,2,3,5,4,6,7,5,2,3,6,4,5,3,4,5,5,4,3,3,1,3,1,5,2,4,5,3,3,4,1,4,3,1,7,4,1,6,4,3,2,1,1,1,2,6,1,2,1
"2829","164297","B",5,1,5,6,3,1,6,5,1,1,7,1,3,5,3,5,6,6,6,4,1,1,1,1,5,5,6,1,5,1,3,7,2,4,7,7,4,5,7,7,1,7,4,2,2,2,3,5,3,2,7,7,7,7,4,6,6,7,7,7,2,1,2,5,1,1,6,6,2,4,7,1,4,2,1,4,4,7,7,3,3,1,1,1,1,4,7,1,7,1
"2830","164298","B",5,2,5,3,6,1,6,3,1,5,2,2,7,7,3,6,1,1,5,6,3,6,2,1,2,3,5,1,1,1,3,5,3,5,2,6,2,5,3,2,2,6,3,2,3,1,5,4,3,1,3,2,6,3,5,3,2,2,7,6,4,2,3,4,5,1,5,3,3,4,6,1,7,5,1,5,4,2,3,2,3,5,1,2,1,3,5,4,1,1
"2833","164301","B",6,2,5,1,6,2,7,6,1,1,3,2,5,7,6,6,3,6,5,6,2,3,5,6,5,5,2,6,6,6,5,6,5,7,5,7,4,5,7,5,2,6,3,2,3,3,6,4,6,1,7,6,5,3,5,5,2,4,7,4,5,5,7,4,6,1,7,6,6,5,5,1,4,7,2,7,5,6,7,6,5,5,1,6,4,3,5,5,4,1
"2834","164303","B",5,3,7,3,7,1,2,1,1,1,2,2,7,7,2,7,1,2,6,7,1,6,3,3,3,5,2,5,5,4,4,6,2,6,1,7,4,6,3,7,5,7,4,2,5,1,6,6,4,1,3,4,6,6,6,6,6,4,6,4,2,1,3,1,7,1,4,2,3,2,2,1,7,6,1,7,1,1,7,4,2,7,1,1,1,1,3,7,1,1
"2835","164304","B",7,1,7,1,7,1,6,5,1,1,1,1,1,7,2,7,2,1,4,7,1,1,1,1,2,5,1,1,5,7,2,2,2,2,4,7,4,4,5,6,3,7,2,4,3,2,4,7,4,2,6,2,7,6,7,3,6,4,5,5,7,1,6,1,7,1,5,4,4,4,4,1,1,7,2,7,3,1,4,6,4,1,1,1,1,1,3,1,2,3
"2839","164308","B",4,1,5,6,5,3,4,1,1,1,2,3,6,2,1,1,2,2,2,7,1,1,3,1,2,1,4,1,4,6,2,5,4,3,2,3,3,5,5,5,1,4,2,3,2,2,2,2,4,1,5,4,3,5,4,2,3,1,3,2,2,1,2,3,3,2,4,2,1,1,4,2,4,2,1,7,4,2,2,4,1,2,1,1,2,1,4,1,3,3
"2840","164310","B",3,7,3,6,3,2,6,5,1,2,2,1,6,3,2,3,2,1,5,3,1,5,2,3,2,2,2,4,2,4,3,3,2,4,2,6,4,4,5,5,4,5,3,3,3,3,4,6,4,3,5,4,3,3,4,3,6,4,5,5,4,5,5,5,5,4,6,6,3,3,3,1,7,6,4,5,3,2,6,4,3,4,1,4,1,1,4,5,1,1
"2842","164313","B",4,5,3,4,5,2,2,2,1,1,2,1,4,4,2,4,1,1,2,4,1,4,3,4,4,1,1,3,1,4,3,6,4,6,2,4,5,5,7,7,3,7,2,2,4,3,5,7,5,3,7,7,4,7,5,5,7,7,7,6,3,4,3,4,4,2,5,4,5,4,5,1,5,4,3,4,3,2,3,2,3,2,1,2,1,1,4,3,1,1
"2843","164315","B",7,7,7,7,7,4,4,4,1,1,2,1,7,7,4,7,2,2,4,7,1,6,7,7,5,7,2,7,7,7,3,3,2,3,2,3,2,2,2,2,1,7,2,1,4,3,5,7,2,1,2,3,2,2,3,1,5,2,2,2,7,7,4,7,7,4,5,5,4,4,4,1,7,7,2,7,4,2,5,4,4,7,1,7,1,6,4,7,6,1
"2845","164318","B",5,1,6,1,6,1,4,3,3,2,3,1,6,3,3,6,1,2,6,7,1,2,1,1,5,3,5,6,2,6,4,6,4,6,3,7,3,5,5,5,4,7,2,5,6,4,6,7,5,1,6,5,6,5,3,5,3,3,6,3,5,2,5,3,7,2,5,4,6,6,6,1,6,4,3,7,3,3,7,1,6,6,1,2,5,3,6,6,2,1
"2848","164322","B",7,5,7,2,5,4,7,4,1,1,1,1,7,3,3,7,1,1,2,7,1,1,1,1,4,1,7,1,1,3,5,3,4,5,4,6,1,5,7,7,2,7,1,6,5,2,5,7,5,2,7,7,6,7,4,3,3,7,7,6,5,4,4,5,6,4,7,5,2,2,7,1,7,5,1,7,5,1,4,4,3,4,1,1,2,1,4,1,1,2
"2850","164326","B",6,1,5,1,5,2,4,4,2,3,3,2,3,3,3,6,2,1,2,6,1,1,1,1,2,3,2,1,2,2,5,4,5,4,3,4,3,5,6,6,1,6,4,4,4,4,4,6,5,3,7,4,5,5,6,3,5,4,6,4,4,3,4,3,5,3,5,4,3,3,6,3,5,4,3,5,3,3,4,4,3,5,2,3,2,3,3,4,3,2
"2852","164328","B",6,1,2,2,6,1,4,4,1,1,1,2,7,6,1,7,1,1,4,7,1,1,1,1,1,2,2,1,1,2,1,6,2,6,2,7,2,2,7,7,5,7,2,4,4,1,5,7,3,1,7,5,7,5,7,6,5,4,7,7,3,1,3,1,5,1,3,4,1,2,1,1,7,2,1,5,1,1,3,4,1,4,1,2,1,1,1,2,1,1
"2853","164329","B",6,2,7,2,6,3,5,1,2,1,3,1,6,2,3,7,2,1,5,6,2,2,3,1,2,1,2,1,2,7,3,6,3,6,5,2,2,5,7,7,1,7,3,2,3,6,5,7,5,2,7,4,4,5,3,7,6,4,7,1,2,1,3,1,7,1,3,6,6,6,7,1,5,6,2,6,4,1,3,2,7,3,2,2,2,1,5,5,1,6
"2854","164330","B",5,1,5,1,5,2,5,5,2,2,2,1,6,2,3,4,2,2,5,7,2,1,2,1,2,5,1,1,1,2,5,6,2,6,6,6,2,3,5,5,2,7,2,4,4,5,5,6,3,2,5,7,7,5,6,3,6,6,5,3,4,2,2,2,4,2,4,5,4,4,4,1,4,3,2,6,4,2,4,3,4,2,1,2,1,2,5,2,2,1
"2855","164331","B",3,1,6,3,4,2,2,1,1,1,6,2,3,3,5,6,5,3,1,5,1,5,3,3,2,6,2,3,5,7,5,5,4,5,4,5,4,6,5,3,4,6,2,1,3,1,5,5,6,2,5,4,4,3,3,3,5,3,4,3,2,1,2,2,4,2,5,5,2,2,4,1,3,4,2,5,4,4,5,2,2,5,1,1,2,1,4,3,4,2
"2857","164333","B",5,2,5,2,7,5,6,5,2,2,5,1,6,7,5,7,4,2,5,7,2,6,1,2,5,1,6,7,2,4,4,7,4,7,3,3,3,3,6,6,2,7,3,6,3,4,3,6,3,1,6,4,7,4,5,7,2,3,7,4,3,3,3,3,5,3,6,6,3,3,5,1,6,5,3,5,5,3,4,6,3,4,1,2,3,1,6,5,1,3
"2860","164338","B",6,1,5,1,6,2,3,1,5,1,2,5,7,5,2,7,1,1,2,7,1,2,7,1,2,2,5,1,7,1,4,4,4,5,1,7,2,5,6,7,2,5,2,2,5,3,6,6,3,1,7,3,5,3,6,3,5,3,5,6,5,2,3,2,5,1,5,4,3,2,4,1,5,3,1,6,4,2,4,4,2,4,2,4,3,1,5,4,2,1
