"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"2589","163973",1,1,1,2,2,1,5,4,4,2,4,1,4,1,4,2,3,6,1,5,1,4,1,2,7,2,7,4,7,4,1,4,1,3,1,2,3,1,1,1,1,1,4,7,7,7,6,6,2,1,1,1,1,1,5,1,5,1,1,1,3,5,4,6,6,5,7,1,6,1,1,1,7,7,7,7,1,7,1,1,2,4,2,2,5,5,7,4,3,4,1,1965,"1",0,"","2",3,"Dem.","",1,"1","3",51,3,1,1,4,3,1,"2","B"
"2590","163974",6,2,2,3,2,6,4,3,3,3,5,2,5,1,4,3,3,5,1,7,1,7,1,7,7,2,7,2,7,2,1,5,1,5,1,5,1,2,2,1,1,1,7,7,5,5,5,5,1,1,1,1,1,1,1,2,3,3,2,3,2,4,4,4,6,5,1,1,1,1,1,4,7,7,7,7,2,7,1,1,1,2,1,3,4,4,6,4,3,5,1,1966,"3",2,"","1",5,"Rep.","",6,"6","3",50,8,8,7,8,8,6,"2","B"
"2591","163975",5,5,3,5,5,1,4,4,5,4,1,3,5,5,4,2,4,5,4,5,4,5,4,5,5,2,6,4,4,5,5,4,6,5,5,6,3,3,3,3,2,5,5,7,5,6,5,5,3,4,1,1,1,4,5,2,2,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,6,4,5,6,5,5,5,2,1994,"1",0,"","2",2,"Dem.","",5,"1","3",22,8,7,7,8,6,7,"1","B"
"2593","163977",2,1,2,2,1,1,5,7,5,4,7,5,3,1,3,2,1,4,1,3,1,2,2,3,5,3,6,2,4,3,4,4,2,4,3,4,2,1,1,1,5,2,4,7,7,7,5,5,2,1,1,1,2,2,6,3,5,6,6,3,3,5,5,5,5,5,6,4,5,5,5,5,7,3,7,4,2,3,1,7,5,5,7,3,6,2,7,5,2,6,1,1984,"3",2,"","2",5,"Ind.","",4,"6","3",32,8,1,5,7,2,3,"2","B"
"2595","163979",6,1,2,5,1,1,5,7,4,3,7,1,7,1,4,1,1,7,1,6,1,4,1,5,7,4,7,4,7,4,7,7,7,6,7,7,6,1,1,1,2,1,4,7,7,7,7,7,1,1,1,1,1,1,7,1,5,1,1,7,4,7,4,7,7,5,7,1,7,4,1,7,7,6,7,5,6,6,1,5,4,5,3,3,1,3,7,5,3,5,1,1964,"4",2,"","2",5,"Dem.","",4,"2","3",52,6,4,6,7,7,1,"2","B"
"2596","163981",1,2,1,3,2,6,7,7,5,3,7,1,4,2,4,1,2,7,1,2,1,2,1,1,7,3,7,3,7,6,7,7,7,4,7,4,1,1,1,1,1,3,6,7,6,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,4,6,7,3,3,6,1,1,2,4,2,7,7,7,5,3,6,7,2,2,5,6,3,4,2,1,7,2,7,6,2,1983,"1",0,"","2",2,"Ind.","",4,"4","3",33,4,1,3,1,5,1,"1","B"
"2601","163987",2,1,2,3,3,2,3,6,5,4,2,3,4,2,2,2,3,2,3,7,2,2,3,4,4,2,4,4,4,3,3,4,3,3,3,5,6,2,3,1,2,6,2,4,3,7,4,2,4,4,1,1,2,3,6,7,5,5,6,3,2,2,3,3,2,4,6,5,4,4,4,3,5,5,6,5,6,5,2,2,2,3,3,3,3,3,7,3,5,5,2,1985,"3",0,"","2",5,"Dem.","",5,"1","3",31,7,6,4,7,8,6,"2","B"
"2605","163992",1,1,1,4,1,1,5,5,5,2,5,2,4,1,1,4,1,4,1,6,1,6,1,1,7,4,7,4,7,4,1,4,1,4,1,2,1,1,3,1,5,1,5,6,6,6,3,6,1,1,1,1,1,1,4,7,7,7,7,4,4,4,4,4,6,7,4,4,4,4,1,6,5,5,6,7,2,2,4,4,4,4,2,4,1,7,1,7,1,1,1,1956,"1",1,"","2",4,"Dem.","",3,"8","1",60,2,1,1,1,3,1,"2","B"
"2606","163994",2,3,1,2,4,4,6,7,7,6,4,5,7,7,7,1,4,7,1,7,4,7,7,7,7,1,7,1,7,1,1,7,6,5,6,7,7,4,1,1,1,4,2,7,7,7,7,6,7,1,1,1,1,6,4,1,1,4,4,1,4,7,7,4,4,4,7,1,4,7,7,7,7,7,7,7,5,7,1,4,6,7,4,5,4,7,7,4,7,7,2,1989,"1",0,"","2",5,"Ind.","",4,"2","1",27,11,4,11,11,11,5,"2","B"
"2608","163996",5,4,2,2,4,6,3,4,4,3,3,4,6,4,5,4,5,6,2,3,5,3,4,5,3,4,4,6,4,4,3,4,4,5,4,5,6,5,5,2,6,5,2,4,3,6,3,4,4,3,4,4,6,2,5,4,5,3,5,4,3,4,4,3,5,4,5,4,4,4,5,4,5,3,6,5,5,5,3,4,5,5,3,3,4,6,6,4,5,4,2,1992,"2",0,"","2",5,"Dem.","",3,"1","3",24,7,5,7,7,4,6,"2","B"
"2609","163997",1,1,1,6,2,1,7,7,6,5,5,2,4,1,4,4,4,6,1,3,1,5,1,2,7,4,7,2,7,3,2,4,3,3,5,2,1,1,1,1,7,1,6,7,7,7,4,6,1,1,1,1,4,1,5,2,3,1,1,1,2,3,3,6,6,7,4,3,3,3,2,5,7,5,7,5,1,1,2,3,2,4,3,3,6,3,4,3,4,5,1,1977,"3",3,"","2",5,"Rep.","",5,"5","3",39,5,2,2,3,3,2,"2","B"
"2610","163998",1,1,1,2,2,1,6,7,6,6,5,4,4,2,2,1,2,4,1,5,1,5,1,5,6,2,6,2,6,2,2,4,2,3,2,4,1,2,1,1,5,2,6,6,6,6,4,4,2,3,1,1,1,1,6,2,3,1,1,1,2,5,4,2,4,4,6,2,3,2,1,3,6,2,6,3,6,7,1,4,2,4,2,4,2,2,5,3,4,5,2,1979,"3",2,"","2",2,"Ind.","",1,"1","3",37,4,3,5,4,8,4,"1","B"
"2611","163999",1,1,1,2,3,4,3,6,5,2,5,3,4,3,4,1,5,6,1,1,1,3,1,2,5,6,7,3,6,4,2,1,2,4,2,5,2,2,1,1,6,2,5,7,7,7,2,4,1,2,1,1,4,2,4,2,1,5,2,5,3,5,5,2,3,4,2,2,1,3,1,3,7,6,7,6,7,7,1,2,1,3,2,1,1,1,7,2,4,4,1,1987,"1",4,"","2",4,"Dem.","",1,"6","3",29,6,5,4,8,7,2,"2","B"
"2615","164004",2,1,1,5,1,2,7,7,6,5,7,1,1,1,5,1,1,5,1,1,1,1,1,1,4,5,4,5,4,5,4,4,4,4,4,4,2,3,1,1,2,3,5,6,6,6,5,6,1,1,1,1,1,1,5,1,3,6,1,2,6,6,6,6,6,6,2,1,1,1,1,1,7,6,5,5,7,6,1,1,3,2,2,4,1,4,5,4,4,4,1,1993,"1",1,"","2",5,"Dem.","",1,"1","1",23,7,1,4,4,6,3,"2","B"
"2616","164005",4,4,3,4,4,4,1,1,2,2,2,1,4,4,1,1,1,4,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,1,4,4,1,1,2,2,2,1,4,4,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1982,"1",0,"","2",2,"Dem.","",1,"1","3",34,6,6,6,6,6,6,"1","B"
"2617","164007",2,1,2,3,6,2,4,7,3,4,2,3,3,1,4,2,3,4,1,2,1,2,1,2,5,1,5,3,5,4,2,6,2,4,2,5,2,7,1,1,6,2,2,6,5,7,2,3,3,6,1,1,2,4,7,3,3,2,1,2,2,4,5,2,3,3,7,3,3,5,2,6,6,5,7,3,2,6,2,3,5,2,3,6,3,2,7,2,4,5,1,1975,"3",5,"","2",2,"Dem.","",3,"1","3",41,4,1,3,7,3,3,"1","B"
"2618","164009",5,5,2,3,1,2,4,6,3,5,7,4,5,6,4,3,2,5,1,1,1,1,1,1,5,4,5,5,5,5,2,4,1,2,1,2,3,2,2,1,3,5,4,7,6,7,4,5,2,1,1,1,2,5,5,1,1,1,1,1,2,7,7,7,7,7,5,2,2,2,2,2,5,3,3,3,5,5,4,5,5,5,4,4,4,4,6,3,6,6,2,1979,"3",2,"","2",6,"Ind.","",4,"1","3",37,2,3,3,1,4,4,"3","B"
"2619","164010",2,1,3,4,4,4,6,6,5,4,7,2,4,3,4,2,2,5,1,1,1,1,1,1,7,7,7,7,7,7,6,5,6,4,5,6,7,5,1,1,6,4,3,4,5,6,5,6,4,3,1,1,4,1,6,2,1,2,2,3,2,4,7,7,6,6,4,3,3,4,4,5,6,3,5,4,6,5,1,3,2,2,4,4,2,2,6,3,4,4,1,1990,"1",0,"","2",5,"Dem.","",3,"1","3",26,2,4,2,3,5,2,"2","B"
"2620","164011",3,3,4,5,3,3,5,4,3,5,6,6,4,4,5,6,6,3,6,5,4,5,6,5,3,4,4,3,5,5,3,4,4,5,4,3,3,4,5,4,3,4,5,6,6,5,7,6,1,2,2,2,2,2,4,5,3,4,5,5,6,6,5,6,6,6,6,4,4,5,5,4,6,5,5,6,6,5,4,5,4,5,6,5,6,6,5,6,5,6,1,1991,"2",0,"","2",5,"Dem.","",4,"1","1",25,NA,NA,NA,NA,NA,NA,"2","B"
"2626","164017",1,2,1,1,1,1,5,5,3,3,7,1,6,4,5,1,1,6,1,5,1,4,1,5,7,2,7,6,7,6,4,4,4,4,4,4,2,5,1,5,5,2,4,3,5,5,5,6,1,3,1,1,3,1,5,1,6,5,5,4,2,6,5,4,4,3,5,2,5,5,5,4,6,6,6,5,5,7,2,3,4,3,2,5,3,3,7,3,3,4,1,1969,"4",2,"","2",6,"Rep.","",2,"1","3",47,8,5,7,8,8,6,"3","B"
"2627","164018",1,1,1,2,1,1,7,7,7,5,7,5,7,5,5,1,1,4,1,4,1,3,1,4,4,3,6,7,3,5,2,4,1,1,3,4,1,1,3,1,4,5,5,7,4,7,4,3,1,3,4,1,1,1,4,1,1,1,1,1,2,4,5,7,7,2,4,1,1,1,1,7,5,4,6,5,6,6,1,3,4,3,4,4,1,4,7,4,1,4,1,1961,"3",2,"","2",5,"Rep.","",5,"1","3",55,3,1,3,2,6,1,"2","B"
"2628","164019",1,1,1,2,1,1,6,7,6,6,7,6,3,2,2,2,2,3,1,4,1,4,1,2,7,2,7,4,7,5,4,5,4,5,4,6,2,7,2,1,1,1,5,1,7,7,6,6,3,7,2,2,2,1,2,1,1,1,1,1,3,5,5,4,5,6,4,3,3,3,3,3,5,2,5,1,1,4,1,5,4,6,5,6,1,1,7,1,3,6,2,1990,"2",0,"","2",5,"Dem.","",3,"1","3",26,7,6,6,7,6,6,"2","B"
"2629","164021",5,2,1,3,1,3,2,4,2,2,5,1,5,2,4,1,1,5,1,5,1,2,1,2,6,3,6,5,6,5,4,5,4,5,4,6,5,5,1,3,3,5,2,4,6,7,5,4,1,2,2,2,1,2,5,1,1,1,1,1,3,7,7,5,6,6,6,1,1,4,2,3,6,5,6,5,3,5,2,3,2,3,1,3,1,1,6,1,4,6,1,1966,"4",0,"","2",2,"Ind.","",4,"9","3",50,6,3,6,5,9,9,"1","B"
"2630","164022",5,2,1,2,1,1,2,3,3,3,7,1,4,3,3,2,1,3,1,2,1,1,3,2,3,4,5,7,3,4,3,4,3,5,3,5,5,2,2,1,3,1,2,5,6,7,5,6,2,2,1,1,2,1,5,1,1,1,1,1,2,7,5,5,6,3,4,2,3,4,4,5,7,2,6,3,3,5,2,6,2,4,2,3,4,3,5,2,2,4,2,1974,"1",0,"","2",1,"Ind.","",1,"9","3",42,2,2,2,7,6,4,"1","B"
"2633","164026",6,2,1,2,1,6,2,7,4,2,7,1,4,1,1,2,1,6,6,6,6,5,6,2,5,2,5,3,5,7,4,5,4,5,4,7,1,2,6,1,1,1,5,7,3,7,6,7,1,1,1,2,1,1,7,1,2,2,1,2,3,7,7,3,4,5,7,4,4,5,5,5,7,7,7,7,3,7,1,2,2,2,4,2,4,4,7,4,3,7,1,1979,"3",1,"","2",2,"Ind.","",4,"6","3",37,8,5,9,9,11,7,"1","B"
"2637","164031",1,1,1,1,1,2,7,7,7,6,7,5,6,4,4,2,1,3,1,4,1,1,1,5,1,4,1,2,1,1,2,3,1,3,2,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,1,2,1,1,1,7,7,7,7,7,7,4,2,2,2,2,2,6,6,6,6,5,5,5,6,5,5,6,5,4,4,4,4,4,4,1,1969,"2",1,"","2",7,"Dem.","",5,"1","1",47,7,5,7,4,3,3,"3","B"
"2640","164034",1,5,2,1,1,7,6,4,3,6,7,1,3,2,4,1,1,7,1,6,1,5,1,3,7,1,7,4,7,7,2,7,1,5,1,4,5,7,3,1,1,7,1,3,6,7,5,2,1,1,1,1,1,1,2,1,1,1,1,1,6,7,7,7,7,7,2,1,1,1,1,1,7,6,3,6,2,3,1,2,1,4,4,5,2,3,7,4,1,3,2,1980,"3",4,"","2",6,"Rep.","",7,"1","3",36,1,1,3,8,2,1,"3","B"
"2641","164035",1,1,2,3,1,3,6,4,3,2,6,1,5,2,6,1,1,7,5,7,1,4,1,4,5,2,7,4,6,4,6,7,6,6,7,6,6,6,2,1,1,2,3,6,4,7,6,6,1,1,1,1,1,1,7,2,3,4,3,1,2,4,5,3,4,2,7,2,1,3,2,5,6,5,7,6,7,7,1,4,3,5,1,3,7,4,6,6,6,7,1,1988,"2",0,"","2",5,"Rep.","",6,"1","3",28,6,8,4,8,8,2,"2","B"
"2643","164038",2,1,1,6,1,6,3,6,6,4,7,2,6,1,1,1,1,6,1,1,1,1,1,1,7,3,7,7,7,6,5,7,4,6,5,6,4,7,1,1,1,1,5,1,3,7,7,7,1,4,1,1,1,1,1,1,1,1,1,1,2,5,4,6,6,6,5,6,6,7,6,6,6,7,7,7,1,5,2,5,3,4,5,4,4,6,7,7,2,5,1,1985,"3",2,"","2",5,"Rep.","",3,"6","3",31,5,7,3,7,8,2,"2","B"
"2644","164039",2,2,2,2,1,2,6,6,4,5,7,2,4,1,4,1,1,4,2,7,1,4,1,5,7,2,7,6,7,4,6,6,4,4,4,4,1,1,3,1,6,5,6,6,7,7,3,5,1,1,1,1,1,1,7,3,5,1,2,4,1,4,4,7,7,4,1,1,1,1,1,1,6,5,6,5,5,5,2,7,1,5,1,7,1,1,6,1,1,6,2,1957,"3",2,"","2",6,"Rep.","",5,"1","3",59,7,2,6,9,8,3,"3","B"
"2645","164040",1,2,1,3,1,2,7,5,7,2,7,2,4,1,5,1,2,5,1,5,5,3,2,6,3,1,6,3,5,6,6,7,6,5,7,7,5,2,5,5,1,1,7,7,4,7,5,5,1,4,1,1,1,6,5,1,3,1,1,1,2,7,6,7,7,7,7,1,7,1,1,7,7,6,7,5,7,7,1,7,5,4,6,5,4,3,7,4,7,7,1,1984,"3",4,"","2",2,"Rep.","",2,"1","3",32,10,4,8,10,11,8,"1","B"
"2646","164041",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1997,"2",NA,"","2",2,"Dem.","",7,"10","3",19,NA,NA,NA,NA,NA,NA,"1","B"
"2649","164045",6,6,1,1,1,1,2,3,2,3,7,1,6,7,4,1,3,6,1,7,1,6,1,7,7,1,7,3,7,4,1,7,1,7,1,7,2,1,1,1,3,5,3,6,6,7,4,3,1,6,1,1,4,4,7,5,5,5,1,7,2,2,2,1,5,4,7,7,7,7,4,7,6,7,7,6,7,7,2,3,1,2,2,1,7,7,7,7,7,7,2,1957,"4",0,"","2",5,"Ind.","",1,"1","3",59,11,4,8,9,11,3,"2","B"
"2651","164047",2,1,1,6,3,6,4,6,2,3,5,1,7,7,4,4,2,7,6,7,6,6,6,7,4,2,4,5,4,5,4,5,4,5,4,5,6,6,1,1,6,5,2,4,7,7,3,6,4,5,1,1,2,1,6,2,4,6,6,7,2,5,5,5,6,2,4,4,4,4,4,5,6,5,6,5,6,6,1,3,1,4,2,3,2,2,7,3,1,5,2,1969,"1",1,"","1",5,"Ind.","",6,"1","3",47,8,2,8,6,9,9,"2","B"
"2653","164049",3,2,3,5,1,2,6,5,4,3,7,6,3,5,3,5,4,4,2,3,2,2,2,4,3,4,6,4,3,4,5,3,3,4,5,5,5,5,2,1,5,6,2,4,5,6,4,5,6,2,2,1,4,3,7,2,5,2,1,1,2,3,1,6,6,7,6,3,5,2,1,1,3,5,6,5,3,5,2,4,3,5,6,4,6,4,6,5,3,4,1,1990,"2",1,"","2",2,"Ind.","",1,"6","3",26,5,3,6,8,4,7,"1","B"
"2654","164052",1,1,1,1,2,1,6,5,5,4,3,2,4,4,3,2,2,2,1,2,1,1,1,1,5,4,5,6,5,7,2,4,2,4,3,4,5,4,1,1,1,2,4,4,6,7,5,6,4,6,1,2,3,2,4,4,3,5,5,3,3,4,5,5,5,7,4,6,6,5,5,4,6,7,4,5,5,5,3,4,5,5,4,4,4,4,4,3,4,4,2,1986,"1",0,"","2",5,"Dem.","",1,"1","3",30,6,1,3,8,6,2,"2","B"
"2656","164054",5,1,1,1,1,1,7,7,7,7,7,5,4,1,7,5,7,7,4,4,5,5,4,4,7,2,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,7,1,7,7,7,7,5,7,1,1,1,1,7,7,7,7,7,7,6,7,7,1,1,7,7,7,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,4,7,7,7,7,7,7,2,1994,"1",0,"","2",5,"Dem.","",4,"1","1",22,9,1,6,11,7,11,"2","B"
"2658","164057",2,1,1,2,1,2,6,6,6,6,6,6,3,3,3,1,3,5,1,6,1,3,1,3,7,2,7,5,7,5,4,5,4,4,4,4,1,1,1,1,1,5,5,5,5,5,5,4,1,1,1,1,1,1,5,2,2,5,5,5,3,5,4,3,3,3,4,3,3,4,4,4,6,6,6,6,6,6,3,3,3,3,3,3,5,5,5,5,5,5,2,1984,"3",0,"","2",2,"Dem.","",1,"1","3",32,8,1,1,8,1,1,"1","B"
"2661","164062",5,2,1,2,1,1,5,5,3,2,7,1,4,3,4,3,4,6,3,2,2,2,1,2,3,2,3,5,4,5,4,6,4,4,4,4,5,1,1,1,6,2,2,6,6,7,4,7,4,3,1,2,3,2,6,2,2,1,1,1,2,5,6,7,2,7,4,2,2,2,2,2,7,7,7,6,6,7,1,3,1,3,2,1,6,4,7,4,6,7,1,1956,"4",2,"","2",2,"Dem.","",1,"2","3",60,7,3,5,3,11,2,"1","B"
"2666","164073",4,5,5,4,5,5,3,4,5,4,4,4,5,4,3,4,4,4,4,5,5,5,3,3,5,4,4,4,3,4,3,4,4,4,5,4,5,4,5,5,5,4,3,3,3,3,3,3,3,4,3,3,4,4,5,4,5,5,4,4,4,4,5,4,4,5,3,4,3,4,4,4,5,5,4,4,5,4,3,3,4,5,4,4,3,4,5,4,4,4,2,1993,"1",0,"","2",2,"Rep.","",1,"1","3",23,7,8,6,6,7,8,"1","B"
"2668","164076",3,1,2,3,1,1,3,5,5,4,6,2,5,3,5,2,2,5,5,7,7,3,7,4,5,2,3,7,5,5,4,5,5,5,5,6,2,5,5,2,1,6,5,5,6,7,5,3,2,5,2,2,2,3,5,2,5,6,5,2,2,5,5,5,6,7,4,3,5,6,6,4,7,5,5,5,2,4,1,4,2,4,3,4,2,5,6,5,2,5,2,1978,"3",2,"","2",2,"Ind.","",6,"1","3",38,8,8,9,9,9,9,"1","B"
"2672","164083",1,1,1,6,1,1,6,7,7,5,7,6,4,1,1,1,1,6,1,6,1,5,1,4,7,6,7,6,7,7,1,6,1,4,1,5,1,1,1,1,1,1,7,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,1,5,4,7,4,7,7,5,4,4,4,4,4,6,7,7,7,4,1,7,5,5,7,6,7,7,4,4,4,4,4,4,1,1968,"1",0,"","2",3,"Dem.","",4,"2","1",48,7,2,8,6,11,6,"2","B"
"2673","164084",1,1,1,2,1,2,2,7,4,3,7,2,2,1,2,1,1,4,1,4,1,2,7,4,6,3,7,6,7,6,2,6,2,5,5,5,5,5,1,1,1,5,5,5,7,7,7,5,5,7,1,1,1,6,3,1,6,1,1,6,5,7,5,6,7,5,4,1,6,5,1,7,7,7,7,7,7,7,2,3,1,2,2,4,5,7,7,5,5,7,2,1971,"3",3,"","2",6,"Ind.","",2,"1","3",45,5,7,3,9,11,7,"3","B"
"2674","164085",3,1,3,5,2,5,5,7,5,3,6,3,4,2,3,2,2,4,2,1,3,1,1,2,2,6,3,5,2,4,2,4,2,3,2,5,1,3,6,2,5,5,5,6,5,7,2,4,1,1,1,1,3,2,7,2,5,3,2,1,2,6,4,5,5,6,3,2,3,3,3,4,6,5,6,4,2,5,1,3,4,3,5,3,1,2,5,4,3,6,1,1991,"2",0,"","2",5,"Dem.","",3,"1","3",25,8,1,4,8,4,4,"2","B"
"2677","164091",1,1,1,1,1,1,7,5,7,2,7,1,2,1,6,1,1,7,1,7,1,1,1,5,7,2,7,7,7,6,1,7,1,1,1,4,1,1,1,1,6,1,5,7,7,7,7,7,1,1,1,1,1,1,7,1,5,1,1,1,2,7,4,7,7,7,6,1,2,1,1,3,7,5,7,7,7,7,1,5,1,1,2,4,1,1,7,4,1,4,1,1957,"2",2,"","2",3,"Rep.","",4,"1","3",59,3,1,3,3,6,1,"2","B"
"2678","164092",3,3,3,5,6,2,4,6,2,7,2,3,1,1,5,1,1,3,2,7,3,3,1,6,6,2,7,6,5,2,4,6,3,4,5,6,2,5,3,3,6,6,6,5,3,3,5,5,1,1,1,1,1,1,7,2,5,5,5,6,2,6,4,4,5,5,6,4,6,7,7,7,7,6,4,5,7,6,1,6,4,7,1,3,4,6,4,6,7,4,2,1987,"1",0,"","2",2,"Rep.","",1,"1","3",29,NA,NA,NA,NA,NA,NA,"1","B"
"2682","164098",2,1,2,3,1,5,2,4,7,3,4,5,5,3,4,5,3,4,4,6,3,5,3,4,2,5,3,4,6,3,3,6,4,2,3,4,5,4,2,4,7,2,4,2,4,5,2,4,1,1,1,1,1,1,5,3,5,2,5,4,3,5,3,2,2,2,1,4,2,2,4,2,6,2,5,3,5,2,6,3,1,4,4,2,5,1,4,6,3,3,1,1984,"3",0,"","2",2,"Ind.","",3,"1","3",32,6,4,5,9,7,6,"1","B"
"2685","164101",1,2,1,2,1,1,6,5,5,4,7,3,5,5,6,2,2,6,1,5,1,2,1,5,6,2,6,5,6,4,5,5,5,4,5,6,1,2,2,1,2,1,7,6,7,7,5,7,4,5,2,2,3,1,5,1,1,1,1,1,3,6,6,5,7,4,7,3,6,6,5,6,7,5,7,5,5,6,3,5,4,3,4,6,4,4,7,5,4,6,1,1945,"4",2,"","2",4,"Rep.","",3,"1","3",71,6,2,5,6,8,3,"2","B"
"2687","164103",6,7,3,4,6,3,5,5,3,7,5,6,6,3,5,5,4,7,5,5,3,5,3,6,6,6,7,3,6,5,6,5,7,4,5,5,6,7,7,3,5,6,7,6,7,7,4,5,5,5,7,6,4,6,5,7,7,3,6,5,6,4,7,6,5,6,7,5,6,6,7,4,7,3,5,5,7,7,6,4,7,5,5,3,6,7,4,5,6,6,2,1986,"1",0,"","2",1,"Ind.","",1,"2","3",30,5,2,1,7,1,1,"1","B"
"2688","164104",1,1,1,1,1,2,7,7,7,7,7,6,1,1,1,1,1,2,1,1,1,1,1,1,7,7,7,7,7,7,1,2,1,2,1,2,1,1,1,1,6,6,7,7,7,7,2,2,1,1,1,1,1,1,6,1,2,5,1,7,2,7,5,4,7,2,5,1,1,4,1,7,7,7,7,7,7,7,1,2,1,2,1,2,4,6,7,6,5,5,2,1975,"3",2,"","2",5,"Dem.","",3,"2","3",41,6,2,2,2,7,2,"2","B"
"2689","164105",1,1,1,1,1,1,5,6,6,6,7,3,1,1,1,1,1,1,1,5,1,4,1,3,7,2,7,6,5,5,1,7,1,3,2,3,1,1,1,1,6,5,5,7,2,3,4,4,1,1,1,1,2,3,7,3,6,3,1,5,1,6,2,3,5,3,7,1,7,5,1,5,7,7,7,6,6,7,1,1,1,1,1,2,5,5,7,5,3,7,2,1952,"3",3,"","2",2,"Rep.","",4,"8","3",64,10,5,10,8,11,5,"1","B"
"2690","164106",2,1,1,1,1,1,2,3,5,5,7,3,4,2,1,1,1,3,1,7,1,1,1,6,5,2,5,5,5,5,2,4,2,3,2,5,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,7,1,3,1,1,7,3,5,5,4,4,2,7,2,3,2,2,7,7,7,7,7,7,7,2,2,2,2,2,2,4,4,7,4,4,7,1,1963,"1",0,"","2",5,"Ind.","",4,"2","3",53,8,2,5,5,6,2,"2","B"
"2693","164110",1,1,1,1,1,1,7,7,7,7,7,7,4,1,1,1,1,1,1,4,1,7,1,1,7,7,7,5,7,7,1,4,1,7,1,1,1,6,5,1,7,1,7,7,7,7,7,7,1,7,1,1,2,1,4,1,1,1,1,1,7,7,7,7,5,5,7,7,7,7,4,7,4,1,4,1,3,4,1,4,4,1,1,1,4,4,7,1,1,4,1,1991,"2",0,"","2",2,"Rep.","",3,"1","3",25,11,11,11,1,11,11,"1","B"
"2694","164111",3,4,2,5,2,1,5,5,7,3,6,7,4,2,3,2,1,4,1,2,1,2,1,2,6,3,6,4,6,4,1,3,1,3,1,3,6,5,1,1,5,3,2,5,7,7,6,4,5,5,1,1,1,1,6,1,1,1,1,1,5,5,5,5,5,5,6,2,2,2,2,4,7,7,6,7,7,7,3,6,6,6,6,6,7,7,7,7,7,7,1,1993,"1",0,"1","1",5,"Dem.","",2,"1","3",23,9,5,6,6,8,4,"2","B"
"2695","164112",6,4,3,3,6,4,5,6,6,5,3,3,6,3,4,2,5,4,2,5,2,4,2,4,6,3,6,3,6,4,5,5,6,5,5,5,5,5,5,5,6,6,3,3,4,5,4,4,2,2,2,2,3,3,6,5,6,5,5,5,3,3,3,4,4,5,5,3,4,3,3,4,7,6,6,5,4,4,1,3,4,4,4,3,4,3,2,4,4,4,2,1980,"3",2,"","2",3,"Rep.","",5,"1","3",36,7,7,8,8,4,6,"2","B"
"2697","164115",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,7,7,7,1,1,1,1,1,1,4,3,7,5,5,7,4,3,1,2,1,1,1,2,7,1,7,7,1,1976,"3",1,"","2",2,"Rep.","",4,"6","3",40,7,1,1,1,1,2,"1","B"
